name,mz,rt,plasma_01,plasma_02,plasma_03,plasma_04,plasma_05,plasma_06
M84T541,84.39735311,541.0565,0,15530535.81,13016569.72,14205097.8,14078680.1,9821595.431
M85T592_1,84.50982313,592.128,0,24212641.1,20951347.15,20083805.23,19736316.78,18055002.42
M85T527,84.50882439,526.824,0,4135244.529,2999581.877,8556191.994,3619964.539,2269533.679
M85T541,84.50882057,540.736,32994.05021,2029959.993,2050574.094,2429031.912,3054780.39,2033715.295
M85T36_1,84.55782838,35.9359,9629416.907,9828419.098,9384351.501,9479433.447,10507089.23,9628550.64
M85T592_2,84.62131293,592.128,23310.89633,10533007.66,9395948.829,8721473.618,9030946.993,7857473.523
M85T36_2,84.66925235,36.0018,1629861.18,1598575.314,1525759.803,1465808.588,1641422.695,1609001.138
M85T592_3,84.73278088,592.167,0,2260043.095,1973788.441,2037426.553,1883878.025,1971387.082
M85T591,84.84413995,591.046,14265.03259,284547.1214,196000.3676,182759.2263,95494.47704,149328.9772
M85T32,84.99532437,32.3503,517881.6085,451814.8838,468231.4405,399941.4959,326086.2393,408909.7375
M85T46,85.02837299,45.84215,13402386.39,11830168.31,13321697.31,12609889.43,9728277.654,10375652.27
M85T91,85.02838731,91.42415,3151927.775,3549684.95,3704029.093,2701350.252,8183129.295,3215831.65
M85T47,85.04776415,47.14685,899847.8175,575406.2512,853300.4699,8272838.82,7345586.644,848800.0646
M85T31,85.06481199,31.2247,2877124.638,1186684.39,1335216.682,1114285.182,1284153.969,1033371.183
M85T662,85.0841229,661.819,21330062.1,25815342.54,22751769.23,7931135.18,17077091.76,25217826.28
M85T325,85.08410897,324.594,16122072.31,18201930.64,18907723.47,19193042.13,20397644.19,21763516.56
M85T708,85.08413411,707.814,6357072.949,3566508.262,2829116.039,3380192.357,2858148.639,3423719.751
M85T547,85.17532458,546.62,0,2267344.367,1442102.934,1592554.511,1471863.313,1495379.563
M85T548,85.28674309,548.029,0,697036.7503,699857.4882,702070.6369,368315.9969,551608.6631
M85T572,85.39930262,572.3105,0,2968860.445,3280920.851,3387248.339,2169720.294,2614001.697
M86T572,85.51079097,572.107,0,1276597.694,1453466.716,1502920.89,928081.6132,1056001.912
M86T53,85.50983019,52.8501,129643.6879,156004.3987,96492.10666,110296.9873,178096.8221,169503.6238
M86T73,85.52808603,72.89335,1049340.118,994428.8823,1207124.918,850062.4637,970762.7937,737568.3233
M86T588,85.62324854,588.153,0,331143.2789,230707.657,330548.0327,240235.2093,239425.5431
M86T575,85.8431919,574.759,221990.1133,601585.7057,704325.4796,848333.665,433342.6087,481194.1256
M86T574,85.95455019,574.48,0,113721.359,169726.3781,132712.8388,72580.28014,139128.4911
M86T653,86.02568631,652.942,14168412.67,9313563.044,18818748.26,19334164.69,20962303.01,17973360.32
M86T716,86.02569386,715.6885,2523101.24,3765177.314,3420594.941,2467945.297,2606722.408,8783018.86
M86T674,86.0257078,674.254,9922743.453,9589655.734,14923097.86,12558190.04,4939947.864,8666921.562
M86T697,86.02572036,696.5385,8050015.679,3498707.357,5384561.88,11363673.22,4009841.033,5367963.582
M86T72,86.06002572,71.60165,7311017.795,6811851.71,7466229.316,9511896.963,9464452.455,8385326.206
M86T48,86.06005503,47.76675,3519333.755,3585772.691,3773759.44,3805737.059,3790641.598,3677486.121
M86T87,86.06003939,86.6059,4379170.048,5892374.468,5709025.568,10236075.63,6871415.639,5231788.756
M86T488,86.09637589,487.867,18458663.56,42917614.18,4745595.586,48809956.51,12092807.47,17310081.08
M86T582,86.09641653,582.165,6600174.219,9364387.383,11084427.91,5807157.049,10431419.68,10069279.63
M86T531,86.09636466,531.2375,13390731.71,8844390.415,13875617.17,11629899.68,8544158.92,11232435.26
M86T625,86.09639888,624.911,12680061.32,11598526.34,11869300.68,13159062.54,19677875.56,7896235.308
M86T514,86.09635862,514.458,16499629.45,12717512.93,13439084.98,12588643.74,13769109.47,15858435.14
M86T91,86.09640355,91.4615,6869191.66,5294870.806,6731474.529,7912238.908,20747077.78,6871724.129
M86T603,86.09639689,602.988,9191041.59,7211952.29,9244545.42,6084070.395,6559933.853,5936130.398
M86T561,86.09640766,561.384,9309219.927,9887483.015,7928796.819,12084354.48,12530347.94,10984892.92
M86T62,86.0963516,62.1568,1731838307,877352633.3,1691605528,1646406516,878458041.3,811682510.5
M86T644,86.09641877,644.2875,59366934.49,65254203.29,63442420.65,50516678.45,56863835.31,55446388.12
M87T616_1,86.72857187,615.517,2650868.345,2698669.548,2889630.9,3114174.157,2372438.738,2174300.111
M87T524,86.72833373,523.864,0,897453.7847,1013227.529,1510275.856,1096536.432,1558010.505
M87T616_2,86.84007818,615.932,1210923.259,996422.5376,1165806.829,1380636.554,859585.5679,1015414.883
M87T635_1,86.95256248,635.2865,23326977.38,30460853.91,28238555.31,29088103.43,30141379.23,29020755.13
M87T496,86.95255224,496.172,96545.31215,2654137.589,1690183.445,1605879.981,1923971.303,920236.6235
M87T621,86.95255342,621.4155,3592992.492,3849769.204,4340975.99,3978922.745,3401521.585,4067241.373
M87T672,87.00402941,671.8845,2380690.924,1565608.687,871522.2805,872398.2534,1469598.161,951440.0698
M87T52,87.02628745,51.7799,1871891.58,1757423.628,1638442.048,1014924.777,925175.1857,875931.0397
M87T356,87.04403736,355.6935,10455647.9,10317422.63,11063946.81,10818429.38,11275762.54,11117815.46
M87T23,87.04407211,23.36865,3013132.835,1194624.946,1486191.904,1364310.299,767922.5451,829166.2093
M87T65,87.04399955,65.4686,2653145.733,2435107.067,2140750.489,1897304.064,2418808.664,2053997.367
M87T50,87.04404421,50.0311,124362.7959,1798123.99,1720630.613,1663304.235,1910227.903,2834786.706
M87T635_2,87.06405457,634.959,10626633.58,13778903.01,12562591.93,13532937.16,13415260.78,13212956.05
M87T62,87.09973231,62.1568,95296005.24,48978725.67,93944423.72,92857997.17,49302195.45,45285163.68
M87T644,87.09985336,643.8055,2796571.598,2732056.301,2748153.661,1727220.693,2077199.52,1987912.705
M87T635_3,87.1755182,634.919,2425776.031,2924437.854,2653971.606,2984577.159,2995807.416,2821660.702
M87T553,87.17651392,553.0575,0,23268968.46,5663477.425,9341251.452,8066755.067,9942251.628
M87T518,87.176497,517.559,0,8529633.615,7582045.485,7011206.123,7190796.993,8996474.446
M87T550,87.28800426,550.0845,0,10589015.9,3951086.144,4193856.238,3316593.683,4285146.273
M87T635_4,87.28686147,635.019,219687.7716,310134.1448,156851.7545,250092.1291,287227.6508,251868.4203
M87T551,87.39944526,551.077,58151.36362,1286224.84,793287.3806,806890.3095,1515027.176,1114519.104
M87T599,87.4004796,598.8,228400.8883,15909521.97,21450505.26,24980541.94,18889341.67,19464041.85
M88T599,87.51197492,598.5285,25191.86626,6780622.88,9514872.051,11142243.47,9114539.977,8647091.907
M88T25,87.5255413,25.34385,18802459.81,17436028.53,18145693.71,19468798.88,20910022.45,9777963.985
M88T6,87.52555385,5.60917,17140337.4,8972803.342,8963222.15,16032698.78,0,18496844.48
M88T562_1,87.62445706,562.3375,4541584.759,0,1610656.45,1774450.878,1057255.566,1333052.502
M88T598,87.62345063,598.2065,363902.1628,1545185.825,2403603.27,2369168.712,2424020.849,2025880.116
M88T562_2,87.73590427,562.412,2042903.028,0,630302.7412,601987.8978,511540.1247,784311.1667
M88T278_1,87.97797398,277.719,48533990.25,464464.4865,469201.6742,612157.673,764355.0887,746547.18
M88T46,87.97703011,46.39075,766131.2063,2712309.715,551200.8349,579557.9935,559759.06,2365587.55
M88T278_2,88.00024452,278.238,59569271.49,594666.145,628431.8514,712668.3069,970269.8151,875817.3153
M88T657,88.00423639,657.002,10797262.78,5232115.278,6180722.99,5431348.652,7382386.43,4834944.619
M88T668,88.02316159,668.194,162589053.4,142433871.3,175697855.4,143232280.3,175626296.6,65935917.51
M88T685,88.02317625,684.9005,98612031.15,138501379.6,100087584.9,84823110.83,88153764.13,169888662.1
M88T652,88.0231703,652.039,303004230.5,296330553.6,243208122.1,219700431.8,213955997,240124162.7
M88T708,88.02316755,707.973,105760637.6,52238102.6,136058493,124729450,69535648.07,194125833.7
M88T205,88.02315328,205.3465,170964068.1,132658934.1,125990993.9,331473554.1,127663569.7,138532663.4
M88T99,88.02313877,99.4998,61245889.71,1039175.246,45733547.51,64554300.1,53025133.12,58240892.81
M88T68,88.02312494,67.8915,46710195.31,57446527.72,48923295.84,33654420.1,53761499.27,45018175.09
M88T263,88.02312871,263.262,106368645.6,107921807.3,111787683.8,96611185.92,116169938.7,103205049.6
M88T238,88.02315011,237.7315,99048954.8,1087137.881,125795449.1,90067393.33,103432034.8,101059729.7
M88T47,88.0393164,47.43445,851785.1313,1763453.151,1156488.832,1004923.065,1155556.931,1853159.099
M88T583,88.07571253,582.827,17033948.45,6771541.458,5382636.548,482074491.7,647528155.7,773690944.8
M88T59,88.10314624,59.4509,1119378.234,759599.93,1027703.113,962661.6751,642676.0494,970548.0813
M88T645,88.11200444,644.7935,4374137050,5113380143,4861302752,4140522371,3735733491,4781472912
M88T567_1,88.28996703,566.733,0,3628427.887,3347361.227,3395977.056,3124723.081,2572566.433
M88T567_2,88.40148115,566.733,0,1602191.579,1768029.931,1684823.827,1209282.452,1181704.629
M89T655,88.50318748,655.192,38824938.55,1681705.092,2954226.417,2583908.664,39665742.07,34524801.74
M89T710,88.52075886,710.458,21547489.39,33955419.82,47787740.22,32649442.58,49604508.54,59037137.37
M89T692,88.5208026,691.881,40183200.44,32267616.65,33539112.15,44758882.48,38639647.24,36952456.91
M89T660,88.5207801,660.44,307340904.8,109112154.2,202993834.2,222846503.2,174149485.3,243249122
M89T237,88.52074956,236.7465,51032377.35,58935673.87,54158301.87,48853412.75,47486759.53,47861415.2
M89T203,88.52274994,203.417,131177694.6,76924776.51,5299770.734,10584844.09,61493755.09,68880656.24
M89T254,88.52074691,254.415,145577503.8,88436996.46,63015196.72,89683893.67,110967448,44807708.23
M89T224,88.52076544,223.751,62083742.78,58288198.74,57328529.19,55285933.77,58639910.51,41354920.15
M89T83,88.52076999,82.83,185660321.9,107619228.4,100123588.6,36674029.98,103627963.3,95214614.9
M89T5,88.53337827,4.530425,0,0,1014470.339,3097534.266,0,1377968.604
M89T53,88.99100351,52.7385,604701.1649,643036.4376,534811.484,483252.9623,566033.3918,526450.0447
M89T205,89.03856939,205.355,1144494.431,1282042.38,1753086.295,1465790.715,1392463.87,1994013.575
M89T305,89.05970152,304.7545,3674574.594,2843921.673,2922613.89,3523783.116,3555745.896,3403505.909
M89T90,89.05970745,90.0439,954042.5827,667110.8813,1456505.927,1538904.679,1135347.85,940110.0838
M89T51,89.05971932,50.6922,1152386.767,2067712.114,1863334.201,1752238.986,1306206.675,969368.2105
M89T585,89.07088093,584.964,36546555.3,4795590.27,5613714.984,2361524.416,32319405.52,39287214.43
M89T446,89.11537537,446.0335,157980746.1,91175634.43,83686442.89,68160411.65,31506582.42,105899256.9
M89T496,89.11538777,495.547,140127998.3,127297516.9,74323054.48,76634142.86,86489023.38,77230152.92
M89T547,89.11538436,547.3485,80048367.73,41633348.08,55265431.26,31900022.57,97828130.61,32197226.64
M89T520,89.11536849,520.4875,67898690.98,41681983.53,88175958.92,53376601.81,65331144.39,84697650.66
M89T598,89.11538106,597.5975,35417571.24,31376185.75,98626417.34,27270101.31,21723816.86,19085041.6
M89T469,89.11538403,468.966,74637645.11,77609777.75,89752959.25,74700078.49,108981531.3,179915146.8
M89T614,89.11539337,613.8835,23850628.95,20198826.41,27274871.1,42980621.99,51488188.46,32076305.04
M89T645,89.11540122,644.7935,263445604.5,292835395,274775160.2,232750719.1,209632322.5,270855921.5
M89T391,89.11539519,391.406,46904232.59,88635539.46,50377364.68,62950699.84,65887873.24,53321175.85
M89T572,89.11538778,572.106,53716674.58,43589083.17,21966407.5,42849356.43,56338615.2,38956251.66
M89T421,89.11538921,420.5035,75254632.42,107289226.4,83179563.11,87160665.72,156842012.3,86416616.41
M89T405,89.11539288,405.304,85524052.01,64134119.84,75250383.62,75450892.96,73361595.15,76124466.96
M89T350,89.11540143,349.689,35955150.69,32147539.05,31336740.75,32355371.36,62054760.51,36314943.03
M89T294,89.11541546,294.151,21176473.73,22833146.77,17989367.17,23023059.68,22287130.99,21238318.47
M89T369,89.11539188,368.6015,58404062.97,56591494.78,68416408.55,33136473.96,89624450.95,43168104.35
M89T36,89.22315471,35.7622,1595618.183,1674485.019,1504983.404,1555778.81,1471858.669,1622533.488
M90T665,89.50675093,664.8265,6077645.197,1029343.132,3457045.613,2136143.857,3352732.039,3876674.639
M90T622_1,89.61922571,621.996,5300721.321,9010382.128,7322900.811,6980600.407,5543188.572,8435057.215
M90T622_2,89.73072067,622.023,2389918.775,3021846.45,3326038.812,3180345.113,2547176.34,3077005.552
M90T633_1,89.84319339,632.915,3056270.736,3687313.628,3520652.058,3850057.426,3111506.874,4507792.885
M90T622_3,89.84215859,621.9965,385842.2247,531773.5203,552747.5462,521891.4115,437793.8472,466324.7606
M90T633_2,89.95468356,632.5705,1670614.719,2152686.862,1374252.245,1982293.045,1539713.047,1871235.691
M90T66,90.01496039,66.18155,2025205.36,1945176.239,1837845.2,1892341.558,1706802.105,2128629.598
M90T207,90.01960337,206.654,11002256.9,11565488.36,10734674.59,10070938.14,7009423.296,1462606.207
M90T712,90.02820062,711.655,3481560.973,3612771.732,3892713.649,4826574.907,3753854.115,3087877.083
M90T690,90.02822415,690.405,6489255.832,4812456.688,4895675.767,3738578.402,4319509.827,5853024.185
M90T671,90.0282489,670.873,14416149.53,10107198.96,8559139.349,9922820.858,8085619.186,13708407.12
M90T652,90.02822572,652.2695,22170741.65,23517583.72,29282891.31,20721325.85,30800268.33,26395104.48
M90T46,90.0549497,46.4428,13931912.43,14330030.79,14333681.82,13330074,15217702.48,14983411.09
M90T581_1,90.06715191,580.6055,1893031.8,12191979.23,16581134.53,16437822.04,11986385.7,7639184.277
M90T632,90.06604656,632.235,688971.1724,335864.0766,301988.8578,643242.5916,289695.1544,373291.6598
M90T644,90.09140459,643.8115,7199259.405,7979142.006,8129823.671,6114350.925,7074537.959,6867244.818
M90T643,90.11877388,643.152,4615134.049,3933401.323,4825989.347,3582401.297,3629395.045,3243975.796
M90T581_2,90.17866843,580.801,2053058.895,5580172.55,7524376.791,7776630.111,5613870.51,3551919.392
M90T579,90.2901089,578.958,71007.03525,569332.7757,1825986.259,1929774.301,1392647.95,878542.2068
M90T608,90.29113669,608.202,164781.1121,1462916.619,1696890.051,3286237.031,2126786.308,2192769.153
M90T610,90.40259173,610.458,395784.9866,1002015.844,1097070.717,1566384.212,256716.1069,1082221.908
M90T586,90.40976386,586.218,1058702.926,21463.41474,0,288589.3104,240941.1313,238758.4543
M91T655,90.50697945,654.898,18912037.11,24537552.99,19223837.11,20981276.14,24628413.54,16509254.4
M91T76,90.50693825,75.7482,280767.172,55405849.06,55961811.48,199769.6792,53007770.28,242801.0792
M91T333_1,90.52584,332.5105,707576866.1,1015656632,529426470.8,513581195.4,812213955.2,1063834057
M91T312,90.5258342,312.076,1696808918,915525185.5,885425994.4,872122286.9,1131614869,431623510.3
M91T368,90.52583959,367.559,466548552.6,1185463541,417319642.3,308176323.5,367377035.4,380096109.6
M91T295,90.52582806,294.948,1009285163,777071260.4,975791427.2,1081524561,583451586.6,967972526.2
M91T406,90.52582972,405.922,226632729.4,175087692.1,247350069.5,160803663.8,136331789.1,151923780
M91T78_1,90.52587269,77.8681,136993091.7,313592217,387087104.9,284588592.9,331651172.8,293148669.8
M91T385,90.52583478,385.0985,260822225.5,279648411.8,460969782.9,261679464.5,295408948.8,292721899.9
M91T713_1,90.52586005,713.089,210585637.1,215032754.6,221417872.9,93357620.87,152509172.9,203218085.1
M91T217,90.52585126,216.821,1871968159,1736278502,560003894.2,1616163515,377839021,262233931.8
M91T257,90.52584627,257.0495,519133165.9,1620039344,909828598.9,2725459055,709696143.3,1758449016
M91T693,90.52586099,692.553,686215845.6,305018776.1,353499494.8,343098543.7,453629967.7,344344350.1
M91T442,90.52761972,441.751,58778208.72,49563921.64,634657.7732,771583.4745,50577487.7,819201.8894
M91T352,90.52582438,351.695,125432131.7,706347789.1,746491585.2,557208555.7,975277782,962982748.3
M91T276,90.52585111,275.991,964677049.5,592324650.8,764252150.6,524207421.6,580178765,313533354.5
M91T140,90.52585286,140.4215,67990162.55,59462187.76,73453027.27,61253310.78,55069712.08,392685342.1
M91T110,90.52587028,110.4845,74673637.32,44157758.58,79681826.57,71445140.58,98217979.73,106076733.4
M91T154,90.52586778,154.048,70717067.09,60531598.9,63237432.48,59527829.72,63556957.37,61796817.75
M91T164,90.52584196,164.481,63681473.57,74384460.1,65873425.61,61637901.84,97355281.1,64562509.79
M91T426,90.5258431,426.448,97866042.31,97953696.33,101360320.2,99530924.58,110035736.3,102600058.4
M91T652_1,90.5258493,651.7155,4075766746,4118201785,4557454212,4020601417,3724746036,3940001015
M91T668_1,90.52754233,667.9325,1426583430,10839295.44,17454312.45,2364500393,13578119.89,1295644665
M91T27,90.94770214,27.0557,26186781.81,25039984.51,12043405.21,9605833.766,22486382.75,20090014.18
M91T710,90.94767206,709.971,18853447.83,8658203.9,20877486.03,8501430.682,35719275.99,33174831.13
M91T4,90.94771008,4.27288,17590083.38,9464766.704,10203428.03,20725521.83,0,20418247.97
M91T692,90.94768397,691.628,17829795.13,5429779.802,7460788.38,10103532.85,9543110.184,8786941.204
M91T713_2,91.02753362,713.027,13288842.5,13051275.31,13745177.15,8572038.202,9255332.891,20226659.23
M91T652_2,91.02751969,651.7115,253355310,247982834.2,291656446.6,297760211.5,354247905.1,255028101.8
M91T262,91.0275102,261.843,35725696.04,37046380.11,79876795.72,127964546.2,33618030.91,13719833.25
M91T311,91.0275034,311.0705,120255941.6,94168433.02,64711692.36,54561457.24,40631249.38,46714585.41
M91T235,91.02751938,235.4115,32625175.12,30190261.04,34437310.6,34914499.85,64614531.5,37301824.54
M91T358,91.0275074,357.96,51705428.46,31103393.18,104475825.1,35647427.85,36862232.6,50103329.02
M91T78_2,91.02467544,78.1311,1354942.443,1304668.116,8991592.264,9394467.787,21317112.02,291299.8504
M91T333_2,91.02750728,333.184,60845091.69,66115515.74,68016887.1,72776769.08,37748095.94,60791378.14
M91T216,91.02752626,215.719,306476.8914,22707748.84,28830398.71,28559204.87,30026417.54,22475517.64
M91T287,91.02751448,286.8405,45711464.35,11606027.23,45419686.34,70554887.88,57842788.55,46060752.73
M91T668_2,91.02573208,667.952,22673055.64,60800628.69,105381313.9,109447225.2,99560606.03,19083464.53
M91T203,91.02753864,202.834,23191497.19,25900887.1,19788159.22,22380596.9,43264984.91,23771256.12
M91T401,91.02752606,400.699,15533247.52,16704055.93,16509106.88,15328749.47,33834547.83,16940306.62
