name,mz,rt,plasma_01,plasma_02,plasma_03,plasma_04,plasma_05,plasma_06
M348T471,348.262235,471.224,542580.3917,448138.2004,433196.9131,299019.2645,305353.0907,394149.423
M349T39,348.8067744,39.392,20399227.32,21433039.26,20703032.02,21766802.04,20051016.39,21569280.53
M349T534,348.8996334,533.748,1100030.373,1174924.849,918370.7757,773269.1869,846056.1984,1150211.514
M349T473,348.9395216,473.2425,786786.4895,633004.553,595048.4987,711388.4728,550371.5637,592255.0809
M349T222,349.0167902,221.672,681416.2975,591858.4554,600606.4046,512230.5072,655401.1231,578256.7367
M349T95,349.0085515,94.86905,146743.9835,142148.7031,205496.9707,223307.5777,206057.0166,264718.9867
M349T388,349.033844,388.458,2621983.729,2761068.006,2626590.629,2678174.036,2649099.348,2943006.924
M349T81,349.0493174,81.2491,923826.8552,939195.7932,909517.9966,854349.032,1090304.365,975196.2735
M349T453,349.0549425,452.6885,968853.1254,915771.9366,1352448.539,1875803.581,2924302.474,3403298.674
M349T439_1,349.061008,439.114,888205.2951,968527.7539,961474.5401,825866.0183,920529.8474,811161.4196
M349T99,349.0730644,98.55605,1872517.913,1744380.776,1694510.061,1540768.093,1789107.652,1576932.758
M349T71,349.0825017,70.5141,620698.5373,386326.7083,744955.122,621653.4361,375803.2676,516884.6863
M349T397,349.0803576,397.081,397647.2828,431856.112,274033.3095,244410.8347,316154.3473,421164.254
M349T413,349.1112504,413.294,1398773.005,1309717.483,1376952.369,1559880.854,1189505.159,1372021.402
M349T439_2,349.1267933,438.7725,1388851.62,1671439.749,1460740.182,1227357.695,1230913.092,1096796.317
M349T567,349.1474674,567.266,508613.0787,184728.0225,183255.3402,248181.4884,150916.6494,166276.0837
M349T432,349.1670457,432.1885,3758277.128,3487486.851,3878696.629,4013821.803,3883075.748,3703230.216
M349T419,349.1652203,418.589,982432.8188,1156878.291,1113142.968,1095060.075,1281426.738,1312577.512
M349T363,349.1652556,362.706,1408925.366,1313952.001,1041591.053,1402238.554,1277282.685,893185.4114
M349T613,349.204977,612.6595,734253.0445,612996.3161,627645.9687,704778.3824,560466.1088,619765.4882
M349T327,349.2019423,327.3095,2892435.606,3032470.264,3245823.456,2994992.537,3253652.171,2994734.131
M349T353,349.2018189,353.3975,1102355.574,981265.1844,824191.8575,851212.14,853535.5723,1129846.531
M349T495,349.2381407,495.12,6290767.835,4827867.475,4813350.968,4324763.447,7773586.585,6983481.75
M349T642,349.2511861,642.1685,2578778.867,4069036.869,3610554.319,5005677.956,2776134.643,4605332.166
M349T524,349.2511551,523.727,0,12485132.31,13611466.05,9273542.982,5043017.87,14881453.19
M350T433,349.668685,432.5215,880754.3791,1335641.582,957114.2467,815848.3852,853934.9025,1037587.671
M350T41,349.8851159,41.4913,1133872.037,1247902.47,1247416.247,1447934.16,1385701.734,1369022.879
M350T44,349.9029947,43.9524,1558280.12,2189007.599,1819562.375,2175392.298,2469962.469,1702486.098
M350T61,349.9223874,61.49325,865026.1367,924587.9198,323385.8378,631157.8612,762289.7589,543168.9454
M350T452,350.0553309,452.365,114502.6211,133057.9046,289503.5511,509057.221,590703.5396,708339.3736
M350T408,350.0701013,407.679,536678.7664,487030.3642,489046.6328,464737.095,437838.5463,570074.7932
M350T259,350.0879553,258.622,208762.5817,88960.04681,268942.5704,156536.058,166047.728,259558.0588
M350T93,350.0986456,93.3864,270356.7704,294072.8174,232495.0427,176302.6323,245308.6146,214596.6201
M350T267,350.1508248,266.702,13293808.13,12839438.14,13766623,13122315.59,13268302.26,13095768.66
M350T524,350.1749995,523.74,258344.8117,204879.4473,305647.2914,367599.2013,378019.4003,304263.2726
M350T454,350.2099264,453.6695,2779779.964,3493281.036,3822055.583,3647776.719,4986208.32,4411139.259
M350T495,350.2415479,495.437,425502.6186,396332.4168,624893.2561,535387.1007,654712.5697,510971.0162
M350T640,350.2545506,639.817,565240.6584,540286.3976,568717.8901,652280.638,522623.6487,605105.3968
M350T523,350.2547471,523.051,0,1213154.599,1520612.365,1973338.137,833144.391,1087070.963
M351T457,350.6697759,457.002,301941.018,373238.8845,203138.5099,315837.7097,503905.887,167905.7872
M351T54,350.776144,53.8989,913424.2161,648959.2734,206881.0786,1012060.823,437185.576,649415.9312
M351T39,350.8037757,39.392,31673442.69,33424081.08,34226718.04,33413186.78,32551004.32,32955373.59
M351T62,350.8745139,61.8206,671694.0033,356033.8502,575519.1974,553307.0821,404422.4581,303912.7183
M351T534,350.8965627,534.3795,1299629.068,1528315.374,1496467.133,1159348.492,1487699.143,1685832.739
M351T661,350.935733,660.602,212370.8155,5039222.073,4811648.598,4746812.711,284697.4995,248857.5284
M351T709,350.9481547,709.313,920652.4478,1339078.09,1704403.119,1174353.148,1524225.876,1594962.457
M351T657,350.9479578,656.9985,15584704.79,15518784.32,15817414.52,7890424.245,7548971.946,17402662.86
M351T687,350.9484865,686.525,1335160.205,1373760.014,1162081.259,1425738.483,1513735.201,1333197.077
M351T77,350.9476774,76.5082,1537648.318,1730940.128,1564651.732,1575216.962,1722592.242,1547762.027
M351T86,351.014866,85.6148,819430.5194,1095745.723,1074866.422,665598.3036,855370.9624,841478.2571
M351T324,351.013162,324.312,3751337.476,1043723.367,2004726.086,3990921.191,2525432.515,4057377.544
M351T453,351.0519356,452.688,415823.4104,328363.5993,594998.9835,939063.5716,1200005.909,1511066.549
M351T427,351.1341361,427.2085,1832633.576,1742370.463,1811216.333,1863533.926,2033763.697,1962061.196
M351T99,351.132343,98.88425,109301542.1,107582121.4,98409041.23,95621491.8,111179317.9,101257224.7
M351T400,351.1448797,399.713,612883.0904,637143.3993,554228.1422,798094.383,892040.8198,674194.3338
M351T267,351.1543683,266.702,2543874.502,2490430.346,2681697.929,2769636.522,2848911.281,2669922.994
M351T332,351.1536505,331.644,433526.6173,774752.4897,348922.7826,378773.2438,285814.9463,440755.7448
M351T498,351.1633526,497.845,22159947.53,22918317.22,29290114.65,16013191.08,22167060.91,22106388.29
M351T645,351.1633229,644.7645,2209569.379,1914913.951,2057758.385,2149981.35,2908589.744,2668860.363
M351T579,351.1632607,578.6275,6051248.145,2852115.105,2420295.22,3492345.761,2814491.739,2850266.53
M351T516,351.1633031,516.063,2681474.563,5408302.976,4426757.878,4564671.994,4937660.474,4482392.882
M351T330,351.2175117,329.6075,1916281.984,1966844.79,2033136.676,1970773.461,2066869.646,1942610.821
M351T426,351.2160711,425.8635,1446150.55,1725834.652,1912669.587,1389368.061,1400232.465,1462405.935
M351T465,351.2166399,465.2655,1421830.329,1120601.545,1023018.401,1885095.029,1212366.451,740388.7846
M351T454,351.214637,453.6765,869377.949,1104306.834,1394319.935,854338.4106,1489468.381,1506054.862
M351T538,351.2326132,538.467,325155.2456,634297.0026,604761.1446,592495.1486,741015.8419,541831.3428
M351T505,351.2539045,504.7915,6497019.231,6664093.793,6682236.819,5828740.78,11243488.76,12501848.98
M351T452,351.2538967,452.0385,947792.3664,1020873.011,1343350.889,986251.1642,1062940.808,1341235.09
M352T41,351.8824139,41.3584,1558406.695,908341.196,917567.1423,935351.6758,1274601.304,1624205.605
M352T90,351.9972481,90.20975,15130902.14,15758522.38,14589340.85,13973840.23,13886355.38,15091248.74
M352T88,352.0129869,87.8758,767227.7249,1337594.724,1244354.976,1444362.836,1401074.711,1304087.49
M352T58,352.0517496,57.77275,361312.0726,534264.5488,328642.4257,238672.2785,320960.0967,282893.1257
M352T101,352.071164,100.503,446987.5729,168568.5891,18358046.24,447109.3088,495890.6214,651222.3618
M352T345,352.0777063,344.506,760154.2522,849919.2191,635435.4121,657157.06,709571.4008,794372.4683
M352T395,352.0858683,394.763,9937123.69,4444878.125,9719526.772,4992798.146,4595662.843,4774529.688
M352T439,352.1011074,438.754,295210.8771,465567.2627,219992.8185,348094.3241,470904.2621,192267.352
M352T344,352.1123193,344.1775,23876934.02,23832624.86,23984637.43,22504665.23,24359647.85,23652698.15
M352T99,352.135889,98.88425,21560703.06,20956921.12,18675810.56,19110684.04,21497237.61,19947211.3
M352T427,352.1374484,426.901,267921.5054,211362.7857,338909.0541,237830.71,295073.7939,316236.4981
M352T579,352.1663332,578.5005,799362.5981,511168.2415,352432.207,459169.8999,542419.3176,471034.2302
M352T498,352.1666733,497.81,4294805.826,3907378.415,4315600.888,5015683.141,4547624.484,4429608.134
M352T645,352.1668052,644.768,346259.2125,213170.4317,160024.6059,345295.1146,287356.7494,473259.5121
M352T505,352.2571803,505.065,1988760.438,1530418.881,1461138.387,1644435.468,1064978.718,1149281.587
M352T558,352.2854154,558.2575,392782.8525,537921.9766,579975.9068,540544.1742,509920.3378,537046.3316
M353T432,352.6672985,431.8595,395974.1287,589019.4921,333287.3036,267905.3287,226180.5604,517643.1473
M353T52,352.7730856,51.93385,1305476.417,1644303.527,846315.4683,1473527.174,1160048.162,1229936.226
M353T39,352.8008978,39.392,21167177.54,21807301.28,22054324.05,23305017.61,21710340.64,21186763.56
M353T79,352.8606983,79.2101,180966.2608,711088.0826,201485.8136,718739.767,793834.4474,125126.2677
M353T62,352.8717438,61.6691,460212.2626,482221.3413,591082.794,463854.2141,530508.2147,435009.5268
M353T534_1,352.8936264,533.894,403572.8767,708337.3423,509650.0615,316673.1439,289206.8762,811843.2785
M353T72,352.9020679,71.8971,390330.0553,243576.572,164695.1324,400919.0476,270154.6155,309111.3238
M353T651,352.9168943,651.398,1996976.137,1234553.203,1009604.777,1588272.459,963071.0944,1020061.565
M353T92,352.9169514,92.33555,824667.6852,1077945.206,1032407.552,873573.0345,1143161.998,826024.4518
M353T105,352.9167173,105.113,1494243.893,2554399.097,1406169.681,1467540.633,1302263.718,1406715.777
M353T666,352.9289369,665.904,4493727.099,10896172.5,10200053.96,12691811.61,10239311.57,10800549.31
M353T712,352.9286952,711.743,3412728.213,1669430.33,1855038.187,1846609.223,1648640.204,2154969.651
M353T26,352.9288064,26.0241,2758210.93,3443501.311,3044623.695,2990811.874,2806924.497,2819740.075
M353T4,352.9289286,3.89187,1849180.431,1750330.391,1771239.866,1468751.125,2172911.143,2595726.895
M353T661,352.9448867,660.601,2236685.747,2645669.694,2495777.536,2586740.787,2581482.202,2382149.319
M353T89,352.9975446,88.5305,5170680.389,6431503.125,5772267.328,3342382.495,3445279.094,3056934.05
M353T69,353.0100516,68.5755,1572157.885,1494691.823,1716290.761,1506543.321,1574045.947,1738722.701
M353T88,353.0105408,87.6818,6278152.622,6782779.861,8105142.862,8948264.239,6815768.469,18344366.71
M353T384,353.0337889,384.497,838506.8346,869020.2524,1080374.049,934847.9461,1009544.277,838259.4322
M353T304,353.0551639,304.4345,1931579.769,1856037.331,1865107.653,2197038.549,2066158.374,2034151.146
M353T390,353.0891751,389.783,1655339.915,1601043.524,1605031.562,1383173.537,1616169.137,1637497.36
M353T344,353.1157921,344.1775,4930533.959,4428654.455,4861292.737,4645576.825,5058629.548,4888114.296
M353T427,353.1310956,426.8975,586260.5308,603597.6415,538762.4521,550108.1529,410195.4463,402809.7984
M353T99,353.1385491,98.55815,2428191.398,2283291.122,2382840.465,1966477.275,2609710.953,2636044.637
M353T412,353.1728923,411.6785,320939.5823,512839.8133,307716.7561,345611.8246,289169.4362,569569.6545
M353T586,353.1791067,585.5355,1113559.085,915911.1879,1009155.134,1090324.36,986996.682,959470.2498
M353T455,353.1751308,454.664,167635.6537,168628.3924,230839.2661,188449.7469,225593.4266,236491.0076
M353T596,353.2000434,595.869,17596650.67,12622571.89,12574653.03,15244494.93,14450580.25,12048984.72
M353T637,353.2003953,636.857,652725.0703,1630296.075,1895297.355,1351170.373,671332.7553,2184037.341
M353T497,353.2120318,497.131,23850305.85,27382568.74,22724185.87,19834038.13,26003667.52,22796548.99
M353T552,353.2126421,551.652,400266.8769,298665.4092,344030.6726,259298.235,201756.9419,416125.434
M353T617,353.2151413,616.738,27607157.96,5527093.632,9640571.317,24371476.08,7667036.556,26015695.06
M353T475,353.2315477,474.529,2779494.256,2726677.165,2789988.353,2334800.121,2417287.96,2316947.118
M353T534_2,353.248521,534.41,392611.2294,499408.5925,402727.1577,331123.318,299985.7088,362773.5676
M353T522,353.2695447,521.754,4627051.883,6283010.923,5701155.079,6869179.731,4036039.874,6604317.427
M353T636,353.3423772,635.5155,4466793.62,4183826.417,4666111.587,5106815.454,4427302.89,5225415.879
M353T537,353.3421523,537.148,293073.7887,1042402.449,1083848.107,962081.039,768025.271,685765.8842
M354T507,353.825911,507.1225,327010.0836,134236,124932.2973,243936.217,212257.4091,238780.7612
M354T63,353.942234,63.217,1518452.268,1315592.392,572901.2758,1544037.679,1331236.985,1552521.573
M354T5,353.9630305,4.574495,1028573.299,370178.8461,307052.3074,247089.0108,285050.704,209281.9861
M354T33,353.9629623,32.7215,730622.8608,792343.0145,508248.7648,743029.9097,475414.9457,496525.5449
M354T90,353.9953846,90.20975,6446706.101,6610053.173,6488275.841,6147183.197,6740427.26,9051746.65
M354T88,354.0124259,87.61815,1052970.009,1244952.644,1177282.219,1835008.591,1058985.433,2148160.376
M354T318,354.0269673,318.356,587217.1151,648692.7171,692156.6772,650897.6274,672130.2531,645949.6321
M354T379,354.1015217,378.534,201239.3242,302214.2686,462130.9545,248372.4378,507352.5927,364451.0938
M354T344_1,354.1073533,344.1775,900954.6469,933424.8895,798352.216,712544.6803,970905.5561,910024.375
M354T253,354.106676,253.451,223569.4261,89610.59424,228778.0618,130861.7695,191585.7645,92394.2739
M354T344_2,354.1196531,344.1855,359303.5674,296221.1434,309957.2846,660964.2877,848370.2978,286410.5839
M354T595,354.2037949,595.308,2865646.386,2108538.397,1969942.305,2348295.702,2066282.386,1997795.702
M354T497,354.2154472,497.131,5409795.527,6784279.128,5359054.372,4991809.102,6152100.709,5664730.731
M354T627,354.2189718,627.227,1999702.896,1729189.611,2334252.373,2792941.104,5112013.343,5499964.624
M354T610,354.2187481,609.985,1315068.817,2313283.542,887370.2541,453779.6439,1414057.686,1163440.009
M354T475,354.2347097,475.189,195389.1198,222035.4306,151619.6802,172260.0705,129366.8353,199796.3603
M354T522,354.2727691,521.744,314420.1957,906342.8973,932543.6157,1277935.253,813101.429,1374199.47
M354T577,354.3010503,577.221,72170.26381,249497.1818,235453.6131,141638.8273,123848.5975,217492.0509
M354T635,354.3457345,635.477,1094426.578,972905.8756,1015974.169,1245475.799,1220583.469,1197555.14
M355T39,354.7979517,39.40695,6478624.327,7429069.791,7050065.586,6325428.95,6714894.843,6125509.059
M355T25,354.9248352,25.2199,1358239.074,847013.9183,634478.8421,1330023.506,1455692.458,1251024.514
M355T5,354.9250488,5.2409,1511580.933,1015412.815,1215104.943,1306358.008,1019616.552,1480866.948
M355T88,354.9938241,87.8601,1686106.011,1277730.368,1597905.601,2658356.051,1593912.725,3094656.895
M355T87,355.0067159,87.23435,180683.6784,153368.3233,149444.2058,1128400.407,1028404.443,298407.5996
M355T121,355.0321835,121.453,2424851.522,1046030.34,1089192.774,1181799.096,1319555.353,1246146.823
M355T105,355.0321924,105.065,1111521.674,1143683.054,1154599.709,706506.7777,1112116.062,1249823.486
M355T341,355.0628825,341.212,154205.5026,325797.0846,312309.9222,371646.7864,316640.9264,370689.984
M355T363,355.0686477,362.7195,291251.2587,347943.4965,382606.1818,278026.8752,461023.4369,388751.3798
M355T563,355.15787,563.276,2023441.057,459705.782,624732.2785,1218945.055,805043.5317,440296.7038
M355T228,355.1621995,228.321,502093.777,574914.0773,547682.1988,527066.3459,672528.2502,510410.5519
M355T422,355.1580998,421.5735,481661.9269,506791,526100.7756,573376.4853,587861.4752,485102.8854
M355T463,355.1890402,462.6315,633175.2493,461756.9929,445885.0115,552592.572,508865.419,483441.3222
M355T482,355.1912489,482.492,367557.56,229537.7708,232596.8589,327013.0454,209619.142,331908.0917
M355T533,355.1926427,533.07,285676.3627,419664.8826,445873.6951,164906.7516,509713.3195,452115.8724
M355T423,355.2126544,422.897,327493.7141,391162.5737,323848.5449,338645.053,209408.6127,376961.2287
M355T497,355.2184004,497.114,724941.0847,832677.5505,557516.9424,500826.196,894436.8466,602529.9404
M355T512,355.2276466,511.907,24281130.75,34008059.82,32470490.01,33554240.39,29292919.5,39434768.85
M355T475,355.2486788,474.528,2845582.055,1168237.91,389238.1751,2642822.145,2309385.213,852643.8431
M355T550,355.2639424,549.731,1169263.699,1186539.151,900151.1263,850735.9065,818725.7176,1201862.446
M355T595,355.2855049,594.5885,101524.1663,315341.7424,266909.0766,309437.2376,170019.3412,212003.7888
M356T61,355.9046247,61.2425,2819117.923,3109167.4,2679703.716,2324957.551,3056962.758,2637775.901
M356T64,355.939237,64.1585,1841030.122,932202.1695,1212362.14,958679.623,1392988.774,3037833.348
M356T200,356.0985863,199.7865,5948843.956,5762342.158,5866341.498,4954659.779,6029794.613,5711212.43
M356T109,356.098632,109.039,2703521.129,2028338.887,1833012.379,2508060.074,1537533.769,1577094.984
M356T70,356.0988869,69.8934,1152749.513,1388768.71,1242069.345,1080065.343,1104726.19,878295.5582
M356T257,356.1111626,256.6075,355330.0875,345767.4099,329536.9572,264252.9116,262410.037,377045.9237
M356T388,356.1171677,387.86,1630938.698,1916837.541,1711050.134,1885734.44,1574941.674,1734648.307
M356T450,356.1748609,450.0345,464276.4976,429328.7214,382984.8996,398588.2778,479671.6016,601210.565
M356T516,356.1865108,515.749,7779276.308,10614119.18,9008199.6,10530908.78,11597363.64,11178345.79
M356T640,356.1861474,640.196,240443.4214,181367.0071,154167.1246,463532.2007,201251.2311,321792.6448
M356T512,356.231024,511.907,6129835.254,8800928.148,13180343.94,8024860.078,7458498.243,9773021.94
M356T462,356.2629249,461.643,356849.5903,300826.859,287401.4282,203763.3001,248529.4492,205371.0209
M356T549,356.2672908,549.493,211823.2545,299709.4094,221600.333,278742.2097,110929.3307,310079.0141
M356T561,356.2803572,560.5495,95507.40701,148387.0375,149225.2178,143541.5067,214160.9789,171836.2221
M357T478_1,356.6726752,477.5695,703683.6255,738563.0317,601980.5809,430485.0313,566118.0126,641664.1458
M357T63,356.8916956,63.05825,6509623.063,4864697.33,5492258.608,6862828.248,5847213.646,5605382.663
M357T47_1,356.8916207,46.6927,7974815.178,8308790.901,7622066.716,8035554.14,7782926.678,7252453.84
M357T660,356.9650054,659.619,9429971.413,7933088.376,12307051.95,10407485.94,10516789.68,8369382.041
M357T716,356.965215,716.0015,5744957.477,1389002.826,2568325.951,1857072.163,761510.5475,1244787.501
M357T688,356.9653693,687.586,2650728.66,3981445.838,2873770.431,4214829.744,1173629.655,1459265.39
M357T76,356.9647417,76.3082,3396144.742,6060950.206,3840853.491,2674259.742,2962111.085,3090847.593
M357T418_1,356.9787198,418.239,930016.5744,1498945.218,1511700.408,1392787.574,605811.0525,676457.0914
M357T86,356.9924853,86.4469,1680542.047,747781.6502,1026767.237,1029389.118,872260.1807,1060705.326
M357T418_2,357.0143221,417.606,1130305.165,1305186.873,1284413.517,1110385.585,1738411.177,2325713.802
M357T451,357.0139378,451.386,1136185.168,310082.9239,909975.8307,1108558.66,1317077.851,1686491.631
M357T47_2,357.0311686,47.1252,37880702.56,36766858.94,34079839.02,34500175.04,35670090.54,32841299.19
M357T67,357.0311477,66.5956,24296810.84,26424381.2,26396665.41,22837670.47,31843199.74,27509473.32
M357T172,357.0478586,172.4555,1504670.262,2100323.299,2183509.174,1550613.545,1524155.782,1708359.97
M357T129,357.0478223,128.977,5325570.279,3906043.854,5228907.317,5148851.053,5260023.704,5469023.406
M357T370,357.0615382,369.9485,3541932.329,3050105.12,4163607.856,5560878.776,7611039.821,8825254.664
M357T243,357.0865012,242.797,7452264.763,7685328.73,7636878.558,7857391.962,7226518.992,8258282.4
M357T212,357.082652,211.968,780033.5039,676638.9414,892417.6893,426895.9199,513150.2094,643415.6085
M357T220,357.0980628,219.6675,717590.0687,767749.2131,680336.5912,688525.0244,705127.3099,727416.6892
M357T390,357.1011009,389.777,1608279.084,1538617.813,1629643.752,1435737.74,1453578.792,1641412.727
M357T199,357.1020346,199.4555,692985.9435,904171.1002,886110.2538,798818.4858,870446.9196,835448.4748
M357T453,357.1210485,453.3475,1351386.748,1503822.234,1486512.616,1256827.173,1792485.757,1520718.473
M357T439,357.1294672,439.417,384891.8687,451627.0324,172189.4364,350566.502,448540.7524,500395.433
M357T478_2,357.1739958,477.5695,313954.519,457542.5248,351055.6686,344883.1221,389452.4906,323197.0166
M357T516,357.1899728,515.749,1490824.253,2239067.283,2043560.097,2404244.688,2627968.836,2406448.539
M357T476_1,357.2051669,475.863,185984.1935,391873.7554,216820.2222,304472.0364,333594.0954,217643.4711
M357T492,357.2280757,491.7355,585716.5183,480233.9699,357042.0484,578537.5863,574665.5442,438091.9066
M357T512,357.2342521,511.8085,750116.7707,1001719.602,1034922.254,1121612.255,797754.1379,1236043.204
M357T562,357.2798626,561.995,727340.6894,800087.1746,500642.5942,861289.045,619346.0827,682242.0992
M357T461,357.2795235,460.637,448581.8873,461967.8491,388568.2854,514783.3773,342233.3065,439908.2099
M357T476_2,357.3006059,476.1905,343890.1149,710365.8201,376478.2181,515544.5408,440748.9035,425177.9029
M358T61,357.9018195,61.138,3613443.974,3936252.757,3443006.064,3411727.559,3819233.152,3356659.3
M358T99,357.9444329,98.5564,1475513.428,1396423.783,1400159.839,1513045.981,1514980.134,1081137.383
M358T661,357.9683301,661.3135,166856.5464,248289.2606,267624.182,332310.5439,350902.1906,352755.0798
M358T56,358.0182501,56.2548,448107.0772,270109.014,389684.6479,487675.7166,390845.7427,452868.6122
M358T47,358.0343745,47.1252,3275220.856,2981164.785,3322144.691,3178853.511,2646989.779,3104078.432
M358T67,358.0357995,66.5956,3355668.509,3365101.897,3749882.599,3198996.619,3602635.86,3653726.457
M358T274,358.0543865,273.9175,634809.4606,622991.031,516861.3687,561559.9384,509869.6504,558295.1114
M358T129,358.0514791,128.6515,196282.5416,371911.1839,415500.707,387930.8479,132804.7011,410990.7132
M358T370,358.064701,369.9485,509826.0817,510170.7434,703037.4926,957686.0597,1426629.204,1712835.312
M358T385_1,358.0753755,385.138,328492.5069,226257.6923,195517.1698,260282.7834,214881.1544,252449.0106
M358T243,358.0899122,242.819,1063035.349,1163613.86,1104869.65,1175458.766,1092048.888,906068.6957
M358T221,358.1016834,220.9385,466381.6325,504210.9297,455950.3157,407464.5171,505824.773,395785.5821
M358T372,358.1506104,372.004,440726.9127,272563.3081,435529.654,369278.1591,324525.1318,335236.4457
M358T385_2,358.1658058,384.8795,210207.8916,127662.1355,188470.9343,30763.78742,198983.132,202275.487
M358T292,358.1976954,291.785,291817.8535,266674.8035,299865.8212,230868.8568,271171.4798,235628.8193
M359T47,358.888624,46.8252,8487208.607,7593753.22,8036668.999,7892437.411,6611633.021,6332596.31
M359T63,358.8887234,63.13715,5681314.034,5532856.344,6200529.515,6325854.673,5466498.502,6001237.099
M359T72,358.9189225,71.883,139160.259,257738.5501,359121.9052,174890.0202,249529.7516,195062.6865
M359T92,358.9336324,92.4156,2612205.413,2818607.17,3140474.271,2272218.303,2757185.854,3273938.201
M359T6,358.9331018,5.92761,1499751.998,1432473.214,2770592.112,1194570.625,1585485.822,2803682.09
M359T27_1,358.9329623,26.5978,2009268.461,2645734.536,1419504.657,1846019.646,2209725.836,1975176.658
M359T107,358.9333579,107.0895,2745213.35,4627489.529,4696591.533,4634256.342,13097419.67,4696841.58
M359T669,358.9332599,669.222,5446327.86,1700136.032,1476549.254,6813370.429,5225521.046,6747659.796
M359T27_2,358.9462763,27.13155,2170592.267,1373902.113,1866538.71,1886299.292,2281505.185,1591508.599
M359T7,358.9465871,6.71951,2191402.462,1499745.227,2397848.652,1819220.296,2290354.917,1833136.699
M359T660,358.9615296,659.626,1739379.745,2825242.811,3027664.028,2278046.04,3455383.753,1571320.473
M359T76,358.9614338,76.48705,889081.6337,1097851.821,880418.0812,817907.0759,890357.4564,733402.5416
M359T80,358.9792423,79.5398,238195.9905,220364.2277,305830.092,445264.9639,292001.6867,278907.0437
M359T416,358.9936791,415.607,1713809.728,1698996.331,1953111.679,2786357.108,2860619.836,3498883.535
M359T651,359.0145711,650.719,24702882.83,24533699.52,25877351.95,24624275.2,23743146.95,24485845.84
M359T31,359.0147101,31.39055,1140093.162,1067050.724,1099923.917,1106924.025,1231634.414,1024274.75
M359T445,359.0476062,445.375,413554.3221,928315.1229,714109.6716,841938.6006,1250035.068,2041710.188
M359T304,359.0722832,304.4345,2722130.136,2747697.202,2659505.233,2684303.6,2633875.539,2721899.912
M359T405,359.0804502,405.3445,3131155.469,3392097.498,3268405.585,3578999.655,3181155.264,3487615.374
M359T223,359.0981629,222.941,1052910.168,1060599.103,1223622.013,1176257.312,1153430.318,1167224.493
M359T82,359.0982054,81.8864,106198.3177,140195.7174,155690.597,174558.2846,180230.4618,180076.0275
M359T370,359.1160411,369.9565,236065.2464,210822.1474,131176.6732,270967.5768,264431.3507,332211.5949
M359T453_1,359.1184576,453.321,386897.2042,385889.5489,419139.8466,702074.6513,560978.1828,429100.0759
M359T312,359.1245317,311.745,529112.4566,429951.2366,532624.5062,401267.152,574487.1354,483423.1053
M359T245,359.1345652,245.448,473961.7437,576031.2013,933163.1381,536026.6278,925588.9862,722405.1977
M359T58,359.1499169,58.06385,585087.9368,874465.2121,587745.1166,759670.4012,649282.8832,680535.169
M359T206,359.1511625,205.7545,1019781.945,914925.7223,897666.9162,977092.5553,1005582.018,882350.1963
M359T467,359.1474425,467.255,8572518.546,7472694.648,7386657.806,7906361.738,7722668.372,6972515.102
M359T419,359.145407,418.915,219650.8241,229634.4707,232763.5884,292237.7275,233784.7444,275421.6191
M359T259,359.1585894,258.761,492780.2759,432344.6172,495165.3695,523491.9456,357409.4508,392647.0848
M359T534,359.1777564,533.684,368094.7354,357426.0106,435632.3119,377839.3961,382074.1604,408176.5737
M359T453_2,359.1837967,453.3475,8600985.039,8559444.434,9694957.063,8616344.633,10553835.65,9455310.442
M359T336,359.1860917,335.578,447934.4295,547473.3359,587161.3064,632452.6101,450574.1985,736482.9939
M359T515,359.1890883,515.044,563974.1651,738512.8056,504628.9131,556826.4692,479071.3096,669590.9619
M359T530,359.2201316,530.3935,3381349.594,1837579.216,1779433.814,1340973.182,1223558.445,1227148.347
M359T476,359.2223279,476.2155,588195.097,600935.8097,359909.0454,243671.6839,591983.4715,602654.5843
M359T574,359.2952479,573.7955,281867.4662,259755.5919,150773.5846,280764.4988,367043.417,286169.1726
M360T44,359.8694961,44.0862,1071638.864,899207.7235,883324.5224,687321.7623,500962.8727,462359.878
M360T61,359.8988086,61.1557,1811596.737,1657260.425,1400319.82,1316584.249,1689106.815,1331419.049
M360T99,360.0064579,98.5578,2435934.789,2147212.355,2418842.92,2204719.51,2321689.503,2256086.157
M360T651,360.01655,650.719,5242775.42,5019078.672,5849081.759,5104849.079,4780063.211,5225698.403
M360T32,360.0165699,31.5368,164293.6515,187035.5771,154414.7197,169923.9791,217480.5792,220699.3816
M360T58,360.0151458,57.7637,309461.9515,354225.1719,285749.6338,255627.0267,156825.93,154264.0734
M360T318,360.0439177,318.3635,426919.8485,486535.2993,616594.1483,534532.0418,644664.5609,532394.2121
M360T304,360.0755576,304.1175,307075.9569,331678.7472,278186.9786,289208.1456,448633.4304,256070.3489
M360T406,360.0835364,405.655,400401.9465,463562.3529,314537.5168,595037.748,530342.9745,414761.0487
M360T467,360.1506815,466.934,1427832.53,1287187.452,1423403.881,1358742.503,1366271.017,1180822.761
M360T453,360.1871944,453.3475,1711790.171,1678397.743,1886473.4,1551523.395,2139152.469,1720913.411
M360T326,360.2391434,325.6365,2000707.629,1614354.385,1420795.9,1830568.851,1378074.813,2243428.604
M361T47,360.885737,46.98055,1511110.467,1585892.88,1801331.266,1639960.52,1760608.33,1445236.599
M361T72,360.9156691,71.7761,121518.9835,179691.6947,151076.6864,143396.6916,147462.6316,120108.1903
