name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
M635T67,635.4157558,67.344,4318.60221,4262.584965,5953.424,3493.359971,5219.970165,1402.204,4142.348,5818.802276,3143.042583,2555.085714,4643.976,3027.456875,3372.199719,3758.70592,3349.31126,3711.077353,4236.525002,3639.595867,5667.613103,4593.094716
M635T239,635.4408742,238.743,5685.991248,14376.47919,1007.060082,382.3809662,1566.153705,1407.395674,2472.863979,1289.623101,2114.642634,5782.740087,12376.03346,2035.925941,5198.417817,22862.41929,938.181771,4089.58894,18232.28,20340.71356,4566.480312,18049.7975
M635T271,635.4417769,270.931,7856.031316,19524.86579,3576.257833,2039.924857,7529.51635,1454.496566,3614.669211,2503.20244,3005.688947,7179.116,9080.216478,331.8962131,4357.60376,41118.63047,856.8589355,1895.466797,29123.39095,15479.31,563.9643341,31714.92647
M635T272,635.4529423,271.743,7949.681437,19458.50101,3549.400509,2015.551186,7259.097182,4847.669474,3609.353135,5681.810526,2869.177383,7214.669471,9312.601054,27368.15631,18549.572,40875.53701,24893.20695,25131.46984,28211.40261,15700.10901,38795.74295,32098.88867
M635T51_2,635.4846129,50.818,2475.754232,6815.546875,1852.3126,665.7689562,5667.312,2644.506667,5076.398889,7366.17596,3967.17,10502.96625,5859.607658,3766.73778,4125.911769,4903.4955,3195.682199,4602.496562,4405.401498,3107.466667,4429.574143,4210.562769
M635T311,635.4989724,310.5715,2968.01752,5732.8995,767.3319499,567.6002884,6118.362,1041.8008,1465.581635,3746.316577,701.1776059,3731.051,2523.9053,9361.37284,10291.2355,12269.22568,11507.5974,20160.3207,10908.22444,7300.752,14723.52576,10954.03575
M636T326,635.5023233,326.152,2226.159174,4244.208221,772.0767273,508.1310849,2790.462222,788.5087059,1035.159614,2685.277778,510.7580925,2382.072187,2315.195625,6881.809421,7341.612947,9193.709,6654.507554,5746.798855,8411.490847,5563.569167,13237.46083,6742.606937
M636T56,635.5386576,55.903,378.3660126,1797.572517,170.6743256,65.44078827,1032.95298,548.1401482,619.3783569,1322.83629,152.6726074,1380.386,1241.873722,1337.518609,1360.626364,2270.73,1099.194063,1901.937778,1961.52,1625.64,3197.3875,1525.121538
M636T732,636.0864625,731.847,681.6800769,1172.526095,1077.345612,921.4434251,798.9672727,866.0266113,1013.2564,887.6920025,666.5442857,1088.32175,437.47,927.5024414,1064.853923,487.6685625,754.5502742,671.3185237,717.8791176,1162.216778,679.0631385,844.7057143
M636T389,636.0916001,388.8075,5276.94,5323.448106,5105.281333,4091.686,6282.455059,5638.579667,5681.755474,5972.510003,5324.022222,5253.694833,2702.506875,2992.073294,3516.860812,3292.64,3326.870313,2921.012278,3643.482632,3720.147941,2813.54375,3199.89625
M636T754_1,636.1563391,754.081,1247.372824,1107.569023,2597.983521,2212.691678,2214.95225,2553.688186,2817.906636,2626.194343,2225.193162,1222.304615,2057.100686,3878.114179,3258.375224,2484.499,3009.902802,3409.778555,1811.314286,2922.82927,3707.178955,2529.64625
