name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
4667,784.14246,12.251,49231,48296,52014,48065,42197,52384,51938,40897,52018,46652,37944,64866,64582,67877,56802,61431,65707,63390,64001,65918
4668,784.4809,3.1,57343,44534,89800,1157,15136,70063,43736,64356,9236,31530,129033,65839,115721,73438,7574,10174,122583,223119,71995,104604
4669,784.48346,1.345,100143,88598,90382,69859,85519,57473,81477,62277,79765,62061,1154861,104240,156628,161130,94185,52883,148633,237070,88368,153830
4670,784.48383,4.133,116878,99632,97948,45947,78780,74858,101823,86717,91221,77275,477832,120498,203128,147852,130560,100165,162183,234297,156169,133043
4671,784.50751,4.696,38859,64838,10564,6691,63727,15262,17598,41910,6431,42576,15012,74456,52687,87748,84105,73625,94690,45939,93889,89076
4672,784.52252,5.725,1873186,2323797,657300,899589,2974973,841887,976214,1612924,778881,1916086,727881,2225703,1651972,2368790,2360732,2469952,1870023,1285562,3694785,2288324
4673,784.52289,5.56,1997018,2725189,723454,1298538,3360929,948584,1257184,1678562,1179146,2038559,928981,2377315,1951341,2977912,2418330,3190446,2139080,1388843,3889382,2781314
4674,784.54297,1.253,189184,223074,98100,103191,381512,157958,179951,62834,125772,255734,113867,165272,172016,189493,159362,212317,214562,27873,273572,217014
4675,784.57605,4.189,10525,13624,3112,3827,10917,3979,6243,5056,5694,9715,6570,14353,11800,18808,15959,14164,17362,9905,16534,21027
4676,785.15973,15.501,10884,6304,13674,18871,20515,16061,21411,5354,21230,19451,3152,2091,1740,5786,1371,8483,5320,8178,2645,8801
4677,785.56348,1.073,61879,68203,115243,67075,82195,102593,102332,30039,77977,53758,177266,112110,88055,64130,83904,31753,80387,120719,48428,57132
4678,786.36267,5.911,9706,6480,9194,10697,7499,9322,8803,4125,11940,8592,8474,3405,4616,6111,3116,2727,5750,7486,1701,5914
4679,786.45447,4.401,17746,19995,6549,6198,16457,8066,9798,6385,6933,14494,13166,11050,12150,26366,11311,10996,20238,19018,7063,16923
4680,786.46527,1.24,309768,175521,614,6450,75178,44343,34646,49033,17622,16967,1106519,444351,681717,548967,478523,608191,581960,233462,651220,612518
4681,786.50885,4.695,30653,54956,5219,5539,50242,13817,11828,24787,4384,35471,12559,52623,42423,65596,53624,51319,61062,32590,112187,60567
4682,786.51996,4.322,80925,58812,107962,73734,56793,85788,99525,72188,98795,66867,163301,61323,60580,58517,59699,48967,69252,76502,49012,60421
4683,786.52142,3.647,186825,142793,119416,2072,4378,72851,114055,28185,168082,18257,36077,15465,127938,155620,151965,18783,145556,180162,136870,113786
4684,786.53607,5.713,1497686,2064786,332984,545315,2536435,562670,594310,1248405,432634,1603314,264122,2357097,1818954,2538558,2487606,2796519,2018646,1380366,4277480,2561896
4685,786.53619,5.547,1476125,2404126,325746,747748,2716046,581920,712444,1173249,634392,1609563,741518,2277538,2040216,3015227,2360423,3485633,2205036,1370645,3954736,2723792
4686,786.61603,1.335,12331,25837,747,138,4759,3295,1197,11365,293,7802,16402,24583,19737,34874,19652,11512,30649,24408,36901,32034
4687,786.61993,2.554,9997,17639,948,28,159,2452,1372,12268,419,9929,1104,18481,20975,17510,23953,1772,20010,10613,39261,18836
4688,787.02649,8.889,10734,11249,10531,7915,10663,10439,9729,9400,10613,11469,10357,9529,9775,11470,11154,11269,11656,10362,10378,9354
4689,787.492,0.927,49125,30644,39,0,16246,12017,6971,4303,3073,11590,71869,36197,35609,46248,37587,55641,42620,19373,59598,54358
4690,788.34418,5.982,8916,9282,11868,9001,4855,7037,4589,1688,9618,5642,17075,5378,12840,10340,12682,3799,15671,13185,9655,7947
4691,788.42242,4.395,6411,10591,2450,3467,5366,3599,3838,9813,3543,6404,5706,14775,9527,14857,33342,41030,9879,8183,35150,13033
4692,788.47693,1.235,351296,200509,7410,10160,114889,53368,36156,51800,14749,53643,866014,318896,565273,435184,413614,481660,466672,205987,484640,454533
4693,788.53967,4.296,826275,805522,1471773,755868,757492,1072122,1037855,774259,1073333,728240,2650703,1042880,1031941,1207905,988294,1250138,1094656,1222965,1066861,1256386
4694,788.54065,1.389,766932,598945,1879258,1925739,1294025,818527,1585881,1201387,1598558,478795,14572,1079132,1776364,728461,2601782,1728985,985836,754851,1972342,925178
4695,789.5188,0.92,48174,48032,840,420,23111,15595,7700,14025,4613,15913,84483,43013,45065,62751,54443,75706,54497,23623,83978,72727
4696,790.37054,5.949,24709,22670,35396,32178,27580,30858,31602,19266,30818,20244,18064,12678,12249,15001,9846,9283,15950,15814,8749,16225
4697,790.54999,4.296,982921,1047803,1042820,730593,1330398,909352,825857,1006579,814955,931928,1554573,1309881,1072455,1385375,1216235,1687302,1317245,1187440,1559291,1369664
4698,790.56799,1.392,954082,706950,1154814,1244784,1631348,929910,1124327,1072384,1087826,520356,7942,1161025,1654170,885609,2899392,1860185,1010110,666340,1976840,852743
4699,791.48071,1.282,250943,233348,209405,188339,240345,165916,237642,206721,166554,144257,1130716,429946,474797,529171,472158,518137,477129,549377,467292,536050
4700,791.54224,0.916,33185,37194,394,1469,19194,9460,2977,8717,2068,12838,62698,48809,41957,61436,62134,91897,55245,20250,108745,71380
4701,792.53601,4.706,52077,59730,28055,20071,57140,30659,31698,59370,28789,45070,35165,49172,42337,53816,46460,48631,50127,34301,74702,54960
4702,793.03699,8.919,13200,13030,13110,12994,13906,11826,11564,11510,14022,24163,20470,12070,12985,10957,9651,8416,12720,11879,10650,13391
4703,793.19757,12.152,92450,136153,120338,123202,139271,118442,136518,113212,118898,157577,47742,41088,77272,46764,48998,27293,89287,86711,28801,73331
4704,793.48535,5.808,18872,26607,14456,2107,26162,9865,11511,14910,10764,12192,42896,55449,62411,77669,65165,82288,64131,49019,80203,67309
4705,793.49481,1.28,179924,186773,114022,142131,156387,72041,169557,108919,153196,119496,820691,182879,256494,384752,233435,208916,389434,385033,228129,396090
4706,793.62256,0.836,663,15325,0,0,9051,833,748,1861,149,1955,1767,17094,11469,32958,14919,28243,25335,4436,89267,38777
4707,794.55145,4.703,43883,61130,16053,13909,53694,20504,23956,62745,14131,39374,27867,68511,49484,64579,63530,62578,67228,44701,95242,67473
4708,794.62671,0.833,7223,24641,0,426,17232,1932,4079,3443,228,9606,10450,55079,31928,58757,36247,53228,52833,17504,166884,75258
4709,795.50488,1.028,9992,7999,126,1040,8421,737,138,2909,121,7540,15409,10387,10753,11184,13908,13942,14398,4175,24859,15717
4710,795.60065,1.182,8295,725,54489,15023,23786,31741,29146,26123,16041,19876,23321,13468,6788,20246,11948,7857,18259,5597,19472,9195
4711,795.93274,11.02,13760,17649,6243,2793,17590,8178,11156,22878,6231,19270,2541,22758,20845,10180,23134,19800,21628,20176,42368,12988
4712,796.50366,4.347,50671,52758,28194,29558,52612,31165,33843,28211,25347,48517,28800,45268,40227,50659,43635,45717,50204,40629,25685,46832
4713,796.52191,3.883,60218,74690,10073,2409,15562,20239,2731,30159,4476,46172,24817,63334,20681,73798,50962,21319,48188,49080,137049,86899
4714,796.56854,4.704,25222,36985,3288,988,32267,6442,3230,27964,1209,7383,12504,45980,32073,43063,44665,40607,43897,26641,33006,43011
4715,797.11169,0.825,22816,24321,27851,17433,23728,22696,29432,29529,22802,25189,60507,20474,17636,16845,17038,21454,19065,16236,13338,25295
4716,797.4657,4.364,35672,16324,51796,67797,33036,41768,46403,39434,47903,31378,49246,12222,17165,12970,10011,9451,20654,32092,7786,15239
4717,797.47491,3.88,48431,23806,32744,2740,7497,41073,49759,64979,38378,33748,43730,70093,40764,40920,53148,13965,41776,54755,27471,38572
4718,797.61212,1.174,19069,20717,106451,30468,33937,41678,31702,45258,18300,50061,43473,20718,10372,25568,15644,14531,23010,11954,18990,13659
4719,798.49506,4.699,45348,59943,17458,4539,59304,19166,23003,49244,4659,39570,23748,76441,52171,81165,66138,61601,76368,42196,186966,79072
4720,798.51801,4.347,49069,56283,14589,26727,66298,21759,36080,38758,15360,48089,38617,44499,38742,35911,43054,45468,50660,40108,20905,38227
4721,799.45337,1.285,20055,14679,9136,25219,35673,6471,6479,15129,12499,19626,60656,18444,28665,21354,6216,33213,24291,25586,21368,25584
4722,799.48065,4.339,72810,25412,76580,91914,69629,79483,69846,38962,67393,86444,64898,33929,21494,26971,27677,28251,25938,25169,32355,22670
4723,799.49298,3.876,128287,92218,50212,4559,17183,76510,84478,136317,3357,116558,78149,82842,47720,76944,87044,113122,42751,97670,53307,46323
4724,799.49701,1.145,22174,19430,1427,1212,10684,2215,1163,3534,654,8118,62795,21303,27212,33050,27642,30950,38200,14693,33109,30464
4725,800.43335,5.589,43894,30514,34332,54637,28586,32983,56309,41951,52587,27825,61105,58109,41598,58156,43874,58107,41574,48393,31430,65378
4726,800.50562,4.706,52822,84472,14501,3412,69766,16859,10902,52958,2762,39703,25853,97108,59951,99116,85017,78316,101197,47955,124329,94222
4727,800.53644,4.257,62250,41502,94992,75177,40721,67022,75449,63536,57546,56239,110698,45680,41747,52273,45199,46534,44056,45408,42406,43365
4728,800.53766,3.562,97463,81777,125270,2182,23290,116896,120808,124213,170058,37906,237197,86612,122245,85338,85316,7781,127464,112822,87261,75165
4729,800.55389,1.366,89580,22631,86391,88209,78957,72948,92103,82129,75507,38459,6445,40960,61274,28202,88622,26809,25192,25182,70923,28363
4730,800.75537,10.777,20111,26763,24970,24724,24266,25292,27941,19789,25327,27408,28376,23873,27900,29014,21251,18859,20297,27255,21432,30434
4731,801.18109,12.154,5779,9565,7651,5481,7902,8037,8675,8157,7831,10029,4176,1770,6074,3358,2181,1480,5727,7110,1887,4959
4732,801.51373,4.412,74303,71472,44163,80238,111471,57039,4677,85392,3105,70336,3371,43166,29647,55479,37840,65066,9113,44695,65531,52229
4733,801.52478,0.874,9106,13727,223,0,3182,4105,1837,2384,2023,4890,24568,10461,14476,15703,15438,30289,16056,4893,19026,26746
4734,801.57068,1.29,15193,31475,1694,6505,53384,3169,2489,16439,842,18217,23471,58188,49911,80623,68584,93026,65044,35517,117217,71961
4735,802.45984,5.52,1036991,896454,742815,1262594,1448386,736225,1471379,1125052,1259981,1072594,2330834,1302020,1231580,1352065,1139764,1628664,1035029,1216345,1151606,1288842
4736,802.46039,5.674,788906,643936,604899,664731,889672,547464,893285,918951,609689,866238,1693356,895602,822707,945430,856689,996787,767717,858287,884530,908770
4737,802.5636,1.384,141173,210646,275231,83177,185562,146128,116126,192572,79698,133433,38659,113005,156975,166516,165678,186515,147087,92179,229143,107794
4738,803.22632,6.47,13232,16247,16045,15507,17992,18734,19912,16201,12299,19327,4687,1480,5808,4921,982,734,5998,6126,1401,5294
4739,803.48041,1.283,63691,101125,61014,75653,103436,37327,20544,46002,28687,54154,69132,193652,190729,252839,208567,313858,221595,171606,322996,200673
4740,805.36768,5.964,25183,22632,24717,25900,19534,28468,21128,14670,27068,17891,23554,17774,11349,16403,18150,8607,22738,29117,11640,17935
4741,805.49414,5.778,982375,1332406,890706,27416,697461,770642,881965,881979,65706,857014,1309873,2253484,2138088,2548395,1897673,2705786,2301572,1701596,2769255,2390585
4742,805.49512,5.898,354420,486219,285401,215695,398090,260529,102287,278001,67473,302904,288808,873645,779283,1221856,841276,890917,957249,688744,1904234,951549
4743,805.59058,3.451,19652,89101,20171,1717,88993,33988,11754,122721,2942,105774,12118,152406,166585,115392,193005,90238,152397,87735,188171,120434
4744,806.12274,12.251,9039,8984,8213,9500,6684,8087,8191,7609,8761,7722,7093,11775,10610,11917,11332,10687,12380,11629,11145,12401
4745,806.22797,15.498,28261,11791,37595,51848,50085,37001,100945,34273,81376,65324,2609,20798,7720,12333,2678,16958,10653,15355,12545,20198
4746,807.37573,5.912,23956,15855,14556,26776,20929,7448,24302,15183,20983,14867,16598,652,3503,1564,8953,1460,9502,9543,5573,8592
4747,807.39264,1.334,14243,15208,0,25,1354,197,310,294,100,2633,16037,11477,16553,17638,21877,20307,25354,3889,18171,25024
4748,807.52124,1.096,6839,6774,2006,1032,94936,5791,6958,7085,897,34701,10994,5247,7347,9643,3327,2004,8326,2716,13436,6853
4749,808.54132,4.265,25256,30592,5713,18235,32660,14542,18091,12552,10887,36140,13727,17040,19932,29585,18696,19091,34050,30367,17073,34586
4750,808.55627,4.463,19064,28249,4436,430,39167,9434,5517,20569,719,24523,6168,25721,21472,25892,14019,23580,30699,18577,44034,26981
4751,808.56903,1.188,7254,7139,11539,110,25055,14807,1261,2560,1163,11925,13841,12946,15146,18280,20448,18694,13584,2487,31599,19805
4752,809.00739,8.913,5351,4964,5825,5326,8757,9343,5803,4749,5662,5465,4721,5676,4750,4960,5860,6220,5241,5785,2379,4870
4753,809.18079,12.152,8308,11588,12650,9587,13852,14615,12647,10438,13451,11662,3473,3430,7155,4047,4386,3605,8447,7640,3433,5700
4754,810.45935,1.229,54263,21081,1307,587,17404,2083,2440,2344,599,4777,228404,65393,147345,104725,89528,113523,108945,43126,128051,93418
4755,810.51648,4.437,17105,23491,1169,1549,25424,22851,26795,4659,6622,21308,11690,6067,9390,18599,20106,20258,24549,20054,8463,24150
4756,812.33783,5.961,7584,14724,10003,11953,6353,3299,8333,1200,10962,7704,10571,9048,8423,9264,1762,1882,9813,12009,1441,11927
4757,812.53644,4.263,271804,199901,356966,226373,208451,286926,335135,232168,341921,238198,723992,226655,218635,217671,227985,209538,247569,301761,205634,221795
4758,812.53815,1.381,454897,216295,870071,464280,350310,424592,469305,386140,376764,191355,43965,205160,406751,239152,426647,296099,287011,286040,345542,213556
4759,812.53857,3.55,613954,436977,684859,3349,126615,435338,636160,196600,663831,297899,200805,57030,627680,393913,74910,28194,766021,704299,336469,390291
4760,812.55475,5.534,38481,57489,9249,724,5032,15105,7634,28486,6553,50279,28116,55994,50476,68892,52901,84490,56323,33183,89366,65070
4761,813.96277,4.251,9565,7941,4579,5895,10181,4874,7856,5197,7594,9522,9434,3607,3225,8316,3826,4108,6542,6812,4954,7744
4762,813.97821,1.376,8816,7160,8810,7420,12680,6740,8231,7982,6424,7965,902,5113,6672,7082,6712,3726,5669,7125,8881,7649
4763,814.35266,5.505,14183,23887,28562,26373,18003,27998,25665,13156,22390,45105,8452,2215,2193,3875,2627,1329,6812,6311,704,5764
4764,814.35742,5.834,14911,8813,36559,53119,17357,19589,30705,13892,38726,18403,18211,12123,12059,10514,10326,8397,9250,12437,1328,11928
4765,814.55145,3.547,7023840,5286392,4533930,8824,22333,3790264,4756696,4829446,316553,4447032,2836349,288515,4542698,3527196,4973808,21059,3785909,3914002,3460767,4634024
4766,814.55316,4.256,2191578,1708588,2447143,1664693,1896658,2024131,2497178,2191458,2434822,1848758,3294656,1606172,1499508,1739468,1667826,1751034,1779753,1696548,1896452,1692001
4767,814.55688,1.382,3332298,2181350,4655206,2803083,2975459,3328377,4857124,4299250,2572849,2324390,209981,1273586,3637957,1960672,2838284,2163999,1937288,1563816,5563396,1637414
4768,815.0155,8.932,5595,6236,5544,6595,5923,6267,6834,6015,5809,6309,5408,5732,6313,5430,4303,3378,4915,5247,4519,5725
4769,815.17938,12.147,6636,9880,9228,8791,9874,9421,9049,8490,7891,10082,6668,2444,6817,4628,4616,2777,7884,7587,2728,6511
4770,816.37128,5.788,21706,8739,42272,47871,16063,21187,29312,12910,28896,17749,9175,9317,9969,3160,4155,9288,11574,14018,1203,2945
4771,816.37537,5.442,18313,23363,26576,26282,22732,29880,21666,15858,20406,46433,16832,5871,6317,7938,6791,4954,12474,9541,4189,8287
4772,816.56683,3.62,807278,8940024,1041737,12408,24891,924187,2028964,783017,648587,1695443,5768420,264098,1308704,5339551,168451,90644,716285,5525353,1471009,5316620
4773,817.46063,1.3,6394,6342,13131,9009,11387,12405,5254,4755,12569,4402,10385,14959,21674,35699,13469,8227,21747,16734,22516,15302
4774,817.49115,5.755,9919,18962,8673,1912,22963,7368,12239,11668,5907,10265,13512,22058,16765,27335,17081,27070,24457,25311,24544,20480
4775,818.25537,17.092,5721,8557,7970,5596,5154,7947,5618,1677,5150,4191,3317,1916,6819,5630,5420,1917,6544,5046,1754,5613
4776,818.39648,5.778,15601,12362,21133,16470,15428,19246,21274,13092,16982,16039,3378,6552,7754,2159,5575,6850,7722,9166,1819,5695
4777,818.59906,4.864,45484,54741,4901,925,40529,8609,4647,46371,1786,13779,5267,43249,24658,32084,29163,36357,29742,39731,110073,20650
4778,819.51001,5.73,42303,62865,26356,27524,62596,28728,28977,32917,20978,33122,78343,110080,100033,127170,106079,129059,106996,83719,150359,119588
4779,821.50928,5.867,20453,30810,2948,6627,26528,3382,24780,23073,2404,16539,71764,69748,57965,104367,77116,75611,70568,43443,72438,73185
4780,822.49005,4.749,18010,25541,14700,8994,16852,12619,9734,11071,9625,12336,21626,24821,18817,28996,22160,19460,26441,14013,39807,26598
4781,822.51935,4.293,37034,35127,39124,49038,37894,36597,53814,20098,37116,34530,35935,32822,23595,35255,37105,39160,39688,36798,31481,35925
4782,823.58502,1.382,30944,26474,14960,5272,15681,17348,18769,31473,4115,21715,7644,35003,18166,17754,15703,9696,28573,7420,52974,24633
4783,824.44165,5.489,20807,11177,16942,26926,25050,14417,31006,17557,18264,11644,35870,20728,22182,24188,18860,14483,17712,25129,9282,28077
4784,824.71912,10.778,39566,45991,38041,41389,37436,41955,45061,36797,44622,42222,40004,41478,48902,44119,37073,35935,47371,45738,34913,50389
4785,825.20642,6.47,28794,40881,22248,38327,39064,42778,47437,32488,35051,41933,14311,10655,16021,14283,9150,7281,17578,20461,9236,16657
4786,825.24432,15.113,51973,52415,23853,31701,32030,35676,48135,10038,43616,27027,25236,4535,11361,37620,9263,2909,43411,44621,13003,35717
4787,825.92737,11.022,6660,8820,1229,3352,9890,1801,6948,13382,4202,10188,2539,13450,12348,14585,12139,12527,14783,12199,9028,13120
4788,826.45728,5.576,78832,73928,51904,43963,69289,24073,110944,106973,79437,105688,265763,26310,101345,100884,86354,95448,64504,122633,101536,115225
4789,826.46094,5.415,124769,107848,88310,157742,174590,72890,186732,130271,156334,122638,308313,116096,178951,138468,122869,201422,94214,159486,107036,130642
4790,826.53699,1.044,51773,47283,48020,46259,31333,42275,32736,40015,41103,37198,76447,56280,37387,40942,61439,53690,58272,43338,66377,58673
4791,826.55353,3.466,96831,75028,98800,5173,17347,82386,172322,90639,239000,64289,244225,13326,151540,68944,8163,7507,80468,138894,43732,80577
4792,826.71155,9.641,7245,7849,6752,7495,8614,6442,8148,7094,8451,7772,3732,7368,6667,7925,6877,6557,6437,6047,6967,6378
4793,827.21674,13.425,17351,13253,18972,19728,19846,18096,26666,15454,32963,21215,2338,14883,9175,12295,3915,12823,11216,13182,12577,20634
4794,827.25653,16.175,36257,32078,49874,56872,47896,50947,52320,32571,46751,55540,12174,31126,32480,27645,24192,44080,30964,20887,26441,32278
4795,827.27753,15.866,16511,21312,22833,14723,12779,25717,20268,12918,14850,12260,2424,15690,15213,16383,13111,10876,17304,13824,13366,14960
4796,827.39215,1.002,129549,121801,152054,192174,124011,147772,147147,170061,133160,160038,260323,118656,80841,60602,115455,119722,108324,124515,61046,86978
4797,827.47681,1.288,23420,38015,24316,46593,53491,13528,21902,31434,20231,15280,33708,40613,56501,44217,60750,100866,66040,50756,71706,45217
4798,827.62689,0.837,3966,10317,435,0,11102,3101,2662,3010,786,9143,6671,27708,17479,17154,14066,18332,17344,16783,35524,20556
4799,829.36273,5.921,31027,25539,22711,28409,15512,23834,25175,17244,31447,19686,19046,16672,20780,15357,14088,10249,20928,14956,11650,22722
4800,829.47656,1.279,203376,234142,85169,218427,352644,91376,103836,125117,124310,161188,106914,267944,206150,313363,284279,359583,308631,188992,400733,259406
4801,829.49579,5.729,382132,390736,289128,11932,488686,282110,358767,342704,354166,308295,382611,486067,474588,499501,467616,579507,503818,416226,540350,484967
4802,829.49738,5.869,145614,155804,107080,81050,158961,97056,87875,132031,55100,108435,77534,186962,157519,279035,200722,192228,225074,168397,357861,203869
4803,829.49792,3.112,19594,82899,10018,5808,27295,20614,17003,42034,20614,23579,58926,95909,77580,113642,65368,57783,79985,76443,148936,69830
4804,830.5249,1.147,12270,15387,4534,9450,14153,4300,6167,15683,9529,5284,6068,26457,14827,17891,24682,25565,16121,16348,40515,10318
4805,831.40002,1.329,4406,4910,498,3192,188,1291,761,1029,170,2405,4643,4951,5622,5825,5108,5955,4371,750,4248,3497
4806,831.49963,3.101,104556,129819,11318,9228,65845,25925,53260,46722,10774,121485,70734,180517,207313,202306,188343,58453,128883,70512,87036,129463
4807,831.51074,5.867,796682,854609,422077,329442,1000627,391279,377997,606763,211132,605448,290972,1010150,764762,1417859,998093,1029335,1243382,693252,2207304,988468
4808,831.51324,5.724,1830476,2219854,1055585,32487,2785694,1148570,1383510,1563585,1384906,1619808,1177425,2144843,2035720,2593404,2173840,2855333,2480793,1618311,3028668,2387402
4809,835.20538,13.405,58145,18105,66184,71434,66035,47017,202569,33572,297660,210048,3262,52320,11388,30760,8100,29287,17175,25461,34925,78414
4810,836.53247,1.372,288250,174519,396011,288571,221217,242640,417754,210868,287138,158196,109026,168422,228199,223342,229872,211275,237128,317014,234832,176761
4811,836.53528,3.535,345890,222968,214562,7589,17341,347696,474571,303269,23109,165733,112104,34040,279469,229068,25772,2762,386399,475051,158747,173666
4812,836.54077,4.244,191803,131564,229530,142776,132004,187614,261635,178172,233770,151837,529767,162805,155110,166909,164161,144328,178851,199262,127916,170112
4813,838.55139,1.256,28802,57806,42879,38226,57371,34034,37469,57961,31495,42230,30478,69576,29560,38287,56933,59029,61000,70827,80255,50714
4814,838.55188,3.494,2011595,1311555,2451387,20061,60471,1972618,2644301,1813783,108099,1830988,258315,198240,1299051,751125,50923,7969,1258690,1033904,755805,1043042
4815,838.5545,4.225,1160415,861179,1412622,724048,827239,1144941,1432417,1097072,1309090,995082,1829628,676985,644273,681955,674247,579194,717052,751082,640953,674727
4816,838.56934,1.368,2080646,1085454,1905949,1239279,1205307,1648366,1902300,1265481,1239217,1281443,535235,625738,715152,1110493,718778,661353,1565609,1506007,866324,860752
4817,839.91083,4.201,7183,5909,4026,2679,6730,4033,5393,5668,4233,5805,6293,5863,6403,6499,5576,5398,6827,5788,7433,7674
4818,840.56476,5.099,17654,12831,1563,1152,39086,3583,3824,4715,2401,4861,6909,25054,21457,16932,33035,73031,22019,2505,29656,27510
4819,840.58466,4.209,3366296,2820488,3282750,631122,2791261,3103217,1252807,3509520,1068958,3159506,1581730,2047115,1796834,2032137,1958557,1819538,2082459,2001762,2234591,2110356
4820,840.74841,10.783,40092,40198,39054,35084,38011,20374,37686,31395,40291,39207,25623,19961,44556,41259,32992,29661,30175,41000,15121,35330
4821,841.17975,6.471,18287,24354,23444,15435,24263,20881,24287,18842,17679,23986,7657,5771,8762,7698,6915,6049,11171,10506,5727,8951
4822,841.49652,1.038,12487,8560,2762,3216,27260,2428,1366,7003,1178,4266,3934,16386,13546,16985,24465,30229,20034,5512,33854,19152
4823,842.51263,6.722,53985,67262,71615,10968,291185,131936,118282,105302,16405,308092,1389,3447,1787,14690,961,576,11027,9249,2584,13331
4824,842.7168,0.925,95518,13600,3638,17150,188974,41,269,47474,546,1057,3852,2276,23137,1345,58069,5132,27995,34971,99736,1161
4825,843.26581,12.069,31438,19235,44894,22474,11158,51409,41223,22414,34548,7895,6706,5710,5700,6880,5246,3991,19997,10047,9275,10422
4826,843.51135,5.685,32287,32382,22150,23485,48346,24148,30722,27665,22566,28240,39209,65012,53134,70894,58329,76819,71166,52674,81829,62682
4827,847.18781,6.47,63513,95444,87426,94732,83618,92187,86470,62413,79256,99417,34441,25307,36453,35911,16283,9572,43286,48373,19548,41165
4828,847.6134,1.361,73512,130530,32173,15474,55583,20922,23055,35526,15821,86287,75845,308191,109199,282652,175734,107302,267532,168489,143622,302066
4829,848.23328,12.154,31229,25685,37092,33477,60827,42690,60051,49211,42526,70000,14589,16325,12591,12544,8665,9477,17735,27241,12729,22286
4830,848.27686,15.497,15123,8760,18206,23335,26237,19119,33822,18413,32199,26376,3069,12280,4558,8099,3065,11526,7350,10461,9273,12413
4831,851.24237,12.11,19490,13013,17150,8006,15458,4618,11697,10442,27408,11947,5786,11224,15769,12167,9469,10174,14935,20171,10693,9846
4832,851.46173,5.68,19647,19841,16376,10990,24968,14431,21128,18200,17512,13542,30889,18360,20443,17316,15368,20487,20132,14697,15825,18046
4833,851.47418,1.279,112410,124196,58803,151550,207340,53119,82526,79982,67957,58593,110729,137356,109837,125917,137168,213662,139458,115130,156201,111714
4834,851.60907,1.011,4876,7689,510,1574,7667,994,2938,6197,1431,4845,14988,7086,5971,6841,6657,7957,6227,4532,5267,6849
4835,851.96436,4.964,30477,15987,90,33,3309,1123,83,197,17,2031,23731,30374,40596,36767,33228,24258,35559,5573,19252,50171
4836,852.50568,2.502,54314,25678,8768,2021,16318,16201,12357,12078,7295,23884,13253,37724,45966,43699,46029,36593,51043,9770,39216,40806
4837,852.56476,1.355,14915,13846,15652,10678,12582,13022,17139,13192,12306,11076,22885,10379,7876,19519,7758,5400,12956,9127,11201,12689
4838,852.96503,8.925,6793,7257,8426,7249,8364,7046,8571,7557,8223,8672,5544,7501,7779,6900,7068,5794,7895,6883,5550,6856
4839,853.47791,1.25,311573,358248,118029,382844,540705,163883,177087,6740,191185,239142,164090,128248,10723,308578,154960,166409,344866,210163,173994,272957
4840,853.48517,5.706,1111994,998811,883154,62292,1370765,822789,1363078,1137505,1154395,786245,1273236,1190311,998152,1138640,1140231,1434512,1290390,998426,1148688,1181654
4841,853.49475,5.848,370583,375629,313630,261688,445104,282032,335639,385117,190427,294631,312241,412596,313661,576902,464263,447852,499044,400264,595880,465987
4842,853.51624,4.441,12307,14248,7878,707,9950,9329,7446,12026,5692,12804,13631,19509,15672,24074,19146,19833,20153,15538,21878,24846
4843,854.52911,4.238,21517,23544,34029,32788,27411,21371,20034,17160,21279,21299,11172,14475,18319,21365,19549,17425,10540,10140,34555,11037
4844,854.55725,1.305,30872,67639,15691,17954,48563,34675,26719,43428,22760,39363,31583,67438,43943,62251,67792,62993,69186,65787,90730,58698
4845,854.58838,4.202,14226,14792,11337,7003,12739,13189,14686,13805,12303,15544,18416,13360,12786,14986,12405,12311,12139,11554,7873,13611
4846,854.77356,5.648,12244,13736,5255,643,11966,9439,11233,3513,10856,11466,8743,13806,7338,16863,14627,16859,16931,12867,12009,15191
4847,855.50708,1.271,674629,466868,344607,501922,791784,292064,217004,525980,234699,321395,252559,879608,801021,964788,1094352,1294583,1058207,687646,1303893,901254
4848,855.51331,3.117,242447,34501,86803,8019,57126,42579,214812,242377,54529,30958,117356,410950,111782,383872,192599,120237,128418,116899,232429,112989
4849,856.5658,6.632,69224,116724,38282,9450,563819,100852,41673,86487,16088,591808,1912,9569,3732,19047,1000,1135,17282,23892,3556,45828
4850,856.61218,4.186,15938,18970,10034,2725,16209,10022,10980,12138,4366,12260,10895,19445,17217,21450,20275,21913,20966,17331,27534,23587
4851,857.52917,5.653,463413,437234,3830666,88198,3156221,2350737,325410,5976416,351448,1690497,1747256,8091984,7018912,3507066,8423537,7262525,739441,397681,11876340,2924660
4852,858.40387,1.326,16206,18517,276,1054,4794,3231,256,1606,684,10197,8563,11136,10271,14446,9042,14382,11859,3339,10642,12339
4853,859.52423,0.845,4340,6305,509,832,2060,1714,7571,6344,3756,6372,15283,6004,5374,7480,4251,8304,6931,3682,7011,7959
4854,860.53381,4.151,30906,33000,32115,18774,27212,30621,41096,33083,33030,33571,84945,36058,38816,34787,34547,28760,31230,42541,21946,36557
4855,860.53882,1.327,33259,77928,29256,33852,89284,24031,44048,53125,30776,58224,102885,86361,83737,101568,113467,122890,102747,39704,139892,79394
