name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
3214,415.25317,183.9,868326,27661,33377,3002,12521,25481,37913,25384,30130,29487,28468,25474,31681,12699,11542,20059,30537,16811,23920,26842
3215,415.31854,76.74,47127,49369,71719,33114,48306,72098,62601,19626,56905,72856,128748,34430,87662,44840,22343,18508,43462,65125,20190,42347
3216,415.33173,67.98,96391,121766,296001,77670,286259,270040,321414,148820,154744,248198,250146,133006,183724,172468,95153,126953,130749,118826,157164,167971
3217,415.35541,51.84,79898,76555,44002,20002,402865,42581,51274,114020,47134,129695,41636,30442,48099,88438,28678,36028,29594,23876,92227,38462
3218,415.99408,532.44,14987,14097,17436,9678,20320,15799,14773,20977,10634,14015,7791,15240,13974,12461,21752,22208,16842,14284,20189,13800
3219,416.05008,630.06,13365,14552,16397,12878,14060,16823,15693,13530,14679,15178,7887,13951,15246,13629,12236,11590,15085,15332,11473,13811
3220,416.05243,669.18,10219,10495,9250,10818,10851,10603,8790,10461,9660,9453,4423,10005,8561,12741,12645,14257,10108,8111,11283,9575
3221,416.19611,365.04,26918,30303,53900,24309,25921,51348,23786,23587,25535,21115,4007,46289,38829,51689,66427,68021,49687,34035,90609,54856
3222,416.20047,375.3,416834,625463,867962,449365,442371,768838,454249,411282,425219,381433,104390,926904,650410,856362,1103260,1063698,810934,645799,1032643,859033
3223,416.20935,655.92,43055,44704,41846,45296,40656,39461,38194,46469,53228,46917,29005,45674,42790,43117,48597,51255,43541,36268,44335,46549
3224,416.22491,163.38,172493,182136,178115,25185,4429,198613,122199,116107,202887,144917,181996,188685,132493,119676,178140,166448,196118,137291,174824,207022
3225,416.22821,79.38,555665,613069,658423,477907,211823,605028,416356,390719,628040,451399,11358,497728,469873,405663,513106,400629,576782,418054,502287,730927
3226,416.26352,529.92,14608,19508,17104,18336,13123,11791,12622,17313,17076,20340,3819,15899,9765,16552,22700,22398,11532,12579,19520,18206
3227,416.28732,293.46,7264,4834,7637,4107,2973,7582,7150,2887,11130,4320,36887,7368,15296,8215,7717,6979,13011,13141,7381,11953
3228,416.37079,460.5,23530,25387,25682,9901,25594,25566,13992,9035,12485,21827,12353,8382,12187,21430,14306,4690,23271,10185,10353,8736
3229,416.52554,56.1,7757,10075,21648,4429,20481,45152,39848,5915,11186,19093,86604,4680,22963,15318,2270,5119,9943,32613,1676,8879
3230,416.73801,573.36,87428,87788,97083,86165,85833,95562,98106,69030,90838,89012,39674,76478,86524,93268,67664,67436,83904,90603,67188,83459
3231,417.29584,51.66,60008,60775,77990,27969,133262,87473,120995,46161,78335,105794,71703,12447,78607,26952,8795,15655,19104,28591,17626,36853
3232,417.81467,77.94,4673,3101,7512,3027,4528,5535,6823,2156,6148,4131,9755,3110,7376,6053,1528,1737,4970,4511,1444,5061
3233,418.0463,669.06,9416,8576,9273,10469,10107,9295,9151,10666,8577,8654,3823,9972,7832,11699,11942,13979,9321,7738,10911,8790
3234,418.04776,630.06,13016,13697,16312,13723,13926,17016,14866,11870,14985,12994,6903,12109,15249,13794,12781,10720,12775,14411,12546,13891
3235,418.24841,52.86,7872,4384,11193,5487,6089,8215,16024,5566,9647,10592,11713,23911,18825,44148,11115,12336,56913,25173,9898,46541
3236,418.30157,289.86,8120,3700,8403,4355,1912,8509,6108,1981,9954,3010,21456,4005,8918,4773,3947,4473,7061,7091,4566,6859
3237,418.73923,573.36,16045,14735,16947,16144,14471,14986,17555,13191,17598,15721,7713,14703,15133,14558,12840,10532,15223,14695,12665,16241
3238,419.09592,759.96,14198,10950,9429,15270,14321,17334,12196,16443,11243,14714,7202,16545,10349,20113,20970,20545,12702,9105,17553,11786
3239,419.09766,53.76,5274,6199,4615,2714,7466,4117,11795,7271,9011,10489,17181,6419,11805,11625,2055,3562,9449,8997,5582,6004
3240,419.25818,351.12,9967,9197,8314,6707,7073,7124,10084,5390,9508,6485,16802,6542,13096,8476,6589,6963,11056,11169,8644,8597
3241,419.31296,50.76,106236,78099,139166,61385,67402,94660,35063,69249,103369,80104,123860,47603,2084892,91847,28540,57253,37117,96234,35930,102993
3242,419.31491,77.28,36884,20059,46868,37136,56890,86586,52067,63623,89744,51107,122958,44099,44240,49669,62159,28398,30753,70725,55495,40208
3243,419.36929,69.42,165694,246731,210755,86746,277092,198148,229425,136024,148268,183599,245778,175013,317986,237923,273220,267876,231214,246356,471541,268690
3244,419.77164,80.34,5610,4456,10876,2762,4748,10670,27163,7253,4337,38951,677,4197,13339,3266,760,1223,4374,13968,778,7322
3245,419.77319,108.84,4877,2133,12446,74,0,17700,24277,16582,6004,35508,47075,3860,6709,4557,1304,1804,3448,10184,1481,3885
3246,420.00864,529.62,10063,10730,11018,11012,9915,12654,11612,8476,12217,10877,30,10346,11626,11036,8131,8839,10714,11098,10076,10573
3247,420.01392,535.86,18266,18316,22689,18373,16583,22370,22486,19144,19939,20054,35479,15505,17849,19788,14923,16142,17329,21054,15215,19524
3248,420.09799,715.14,6568,13308,5210,6622,5307,3997,5240,10430,6550,10804,5727,7133,10229,7815,10283,10927,14947,11564,9857,7605
3249,420.10501,792.54,14152,17596,18539,14436,31891,18339,34612,37099,13492,27308,2028,17566,12017,14289,14992,25248,14047,13055,14806,19272
3250,420.15982,825.96,6506,7653,8788,7330,11693,9145,10705,15933,8390,13374,289,14176,4618,10797,14242,14739,8073,6249,20278,10083
3251,420.25525,70.62,7160,40718,34320,23685,37676,18422,40945,114292,7587,36456,56205,5200,15799,38681,46457,39349,46142,43240,7234,24363
3252,421.10855,299.64,17421,18444,42,113,5251,1873,902,2815,360,3491,724,34635,21033,27466,33954,46581,30276,7472,29788,27591
3253,421.18991,51.3,111701,142839,190423,109361,203812,296412,491451,123948,201275,365373,242995,120391,319814,205829,43622,78609,151655,218205,98001,144685
3254,421.22275,42.3,37870,19935,43971,16971,47184,23800,36341,11671,31768,35245,47416,16336,34105,14740,14136,16370,13732,19838,7906,11527
3255,421.23358,284.7,5449,7017,8334,3810,4739,7778,7770,4640,7633,5178,18403,7658,10795,7557,7150,7003,8374,10945,4704,8073
3256,421.26755,349.8,12503,15373,10814,8227,15187,11010,15848,14607,10457,14915,10208,8272,16529,9982,9057,11533,14221,14347,17502,9050
3257,421.26859,340.08,11522,12602,12935,7329,22042,12867,13400,15894,8639,9807,242,7097,12471,10877,12212,10054,13544,11378,12859,7727
3258,421.35199,56.88,45771,54129,79028,45300,54015,74630,78336,31110,65404,59138,115961,53160,80940,67225,23045,27951,64838,70054,28211,63482
3259,421.43481,57.06,33081,38815,13278,7598,60657,19267,20098,35327,15382,27456,46407,45385,71658,62067,73050,69191,59025,41983,141952,63392
3260,422.09637,564.12,15170,12853,13583,15337,24580,10685,13288,21066,12699,13836,1954,20026,6627,13046,31284,32358,16125,11102,25189,14672
3261,422.1037,805.56,9179,15357,14365,7488,11952,15671,10481,9765,8839,7988,2203,8815,11244,10611,7263,5632,11609,8993,5677,9681
3262,422.10696,685.98,17025,17394,21920,22601,17061,18851,20071,15839,17210,18401,2062,10347,8261,13315,5887,12203,15544,16984,11157,4636
3263,422.22528,78.54,5859,8462,10301,6144,6263,6509,7286,5075,8426,6664,3798,6150,12720,4524,5429,4447,7454,10142,4384,5722
3264,422.29752,69.66,24548,26872,37076,20637,25655,35339,33524,17387,35572,35955,41077,21602,34387,30228,17296,16490,18592,26706,14733,25101
3265,422.32529,306.12,12982,6468,28367,6682,95883,46001,181313,130048,25318,199878,7153,1748,1512,2518,905,1552,1281,3027,1230,2236
3266,422.38107,54.96,35707,34926,61170,25886,34243,58350,51767,18597,42904,38411,84332,27770,69236,47877,14265,16773,41002,56074,20969,45641
3267,422.58801,77.94,5818,6340,15602,1636,16925,25868,51607,9720,4633,35094,70167,2419,8187,2253,322,383,3599,30866,894,1708
3268,422.88077,642.24,49424,54986,60632,58725,51437,53814,55353,61370,59137,57036,46497,77413,62230,66099,74632,70157,62919,59038,71914,65588
3269,422.92596,77.82,3820,3362,10909,1741,11960,17658,28827,7058,3286,26602,58789,1737,4039,2036,298,232,2368,19866,269,1717
3270,423.04297,825.9,84392,99514,71536,84816,67196,70575,101976,110130,95623,119540,10797,161163,89210,145124,193735,277612,117981,108986,180540,131833
3271,423.08337,848.4,22310,25185,19494,32923,26928,25761,21424,27859,17958,21449,1889,23881,16626,23703,32606,24906,17400,17982,30962,21464
3272,423.08572,664.98,13557,9995,12667,17101,8148,14411,14373,15992,25251,12183,3694,17259,5506,13495,8960,8612,14093,18041,10043,8627
3273,423.21933,541.14,31214,58100,42130,46337,53117,37668,53447,50901,35724,47860,1783,9132,9186,8257,10331,8618,12706,9966,9743,9651
3274,423.24313,52.26,14755,14789,36249,13389,15376,29582,42648,7014,26167,22827,49844,18271,33654,17815,5011,7012,21042,27629,6130,26128
3275,423.26743,78.72,5155,6043,11584,3698,6851,10292,19026,6085,9197,15727,36838,3379,12164,7491,2428,2224,5701,11509,2971,7538
3276,423.32999,62.22,72270,83839,112868,73754,80869,113740,122670,50909,104335,96756,154416,79437,98869,102844,42943,46982,105155,106749,47688,87245
3277,424.24139,364.5,14598,22654,17972,7348,6199,10336,12481,6389,16763,12132,27633,14276,52117,17353,17571,11563,15832,29737,13070,24718
3278,424.30377,69.54,109729,118487,125733,126549,41281,99563,61724,52125,133032,81731,60856,105248,109605,120883,112204,95045,157709,80893,108593,146141
3279,424.34204,303.3,111152,97408,381017,59384,635456,518536,1294415,684136,214440,1343593,33873,5495,5767,9378,1865,5548,3139,15350,4756,12441
3280,424.36005,45.84,86139,59715,90619,41792,119348,46402,72880,45217,56635,73620,92755,44286,72437,41699,35233,40137,33180,39102,26182,38018
3281,424.36087,57.96,303462,289089,465172,257184,343015,393553,475525,182465,379946,387400,640695,307435,375540,393469,146896,183125,469505,462848,187719,397458
3282,424.74878,45.18,18335,20779,82568,68355,14051,34283,53924,26658,40181,86041,219891,22327,16640,15279,20015,18085,355359,64286,21173,29255
3283,424.86121,642.24,90969,105247,86708,100588,93880,93822,104489,99306,93579,91994,75106,124247,95898,110710,115184,105560,102950,96011,115066,108524
3284,425.05499,70.2,59223,146569,283989,8264,232043,158502,18333,75260,55554,91084,6683,49962,21162,51811,53053,74726,125686,18438,109830,202236
3285,425.18256,307.74,13830,11261,3481,2855,2361,5558,2304,2572,4221,2574,6407,15755,35720,12519,14670,17291,25786,12077,21830,20517
3286,425.1904,44.82,8691,7740,14926,11524,9377,15647,12153,9948,12049,12361,3503,4366,3047,4266,4196,3520,3138,5318,3151,3749
3287,425.29984,356.1,26437,38262,24872,13132,40852,26558,36990,39955,23292,37751,19636,14566,39779,21587,23783,22881,36276,27534,38766,25036
3288,425.30185,56.58,61640,88833,71544,34296,104238,73157,71629,35257,50364,115153,126157,41173,93029,98851,34709,43854,56802,65335,42115,67070
3289,425.30249,347.4,22636,23589,19202,1128,47300,19472,21421,35089,15479,25221,64,11637,21840,16611,20255,19841,22160,16338,30022,15857
3290,425.77219,52.32,49249,47499,103537,34134,58538,74684,99779,23913,69242,70570,185201,43350,81978,56417,14157,11351,48061,73203,11415,52256
3291,425.80676,78.6,10616,10003,15425,7158,9024,9029,13491,6915,14924,10542,18288,10595,13640,9378,6423,6675,9820,12100,6333,10387
3292,425.98184,63.66,5957,4540,1141,516,6931,5276,4278,2122,1028,8955,7940,3650,8010,7741,2080,2073,5577,2127,2216,7728
3293,426.04343,802.32,542020,504945,381505,631389,415169,414710,467760,727246,456171,577816,26141,1008750,338453,958456,1494026,1834707,588285,438692,1362113,633309
3294,426.11642,717,22271,29163,27557,7871,28729,24077,26932,17319,23552,21027,6203,14463,30696,16187,11683,13394,26313,31833,14334,21349
3295,426.1861,343.98,34217,23267,43524,47919,32218,41305,24260,24825,25130,30650,20239,24583,5905,32427,18997,18003,21609,16192,14720,3900
3296,426.18909,354.18,30148,29606,26267,21912,17419,23134,34801,13990,35305,25293,35500,18542,27264,18069,13324,13402,20327,31722,11124,20635
3297,426.26016,342.96,33732,50034,49298,1289,31737,48784,28835,25998,33352,40218,64,51467,57651,68860,62466,46666,62134,60069,44987,41630
3298,426.26099,363.96,414927,358304,432466,269735,310884,371365,438015,297521,463178,238447,804049,641555,849804,660118,562005,603840,699537,806643,653995,682303
3299,426.26147,351.66,34097,64998,41830,353786,288848,317178,34768,232990,34775,55462,105643,48875,72238,548137,475565,448667,74086,72820,478717,52738
3300,426.26212,357.24,280734,195817,318227,353786,295208,332738,260267,228117,307808,154185,104048,384433,69828,554157,455302,478523,442180,444363,483023,374293
3301,426.33627,63.84,55104,47498,24330,15884,88795,50478,34555,31645,23905,107126,135971,41848,32947,73680,33742,31034,54826,34167,54428,67071
3302,426.35641,268.62,346392,693205,1939509,56620,2123164,463177,1885366,87372,432055,2323348,540,26442,35470,45352,12317,21117,27739,35722,13714,38193
3303,426.35663,300.24,287672,608732,1417236,231863,1249282,1672408,2583692,1217321,536994,2138474,220475,28013,39553,53176,12844,26383,30085,65384,21324,48930
3304,426.35684,277.02,273319,519223,1512167,6770,241610,1692115,4087535,1665814,673599,1939392,396,25067,45453,59712,19943,31743,26041,61042,19968,48618
3305,426.66681,47.76,6610,2723,23960,3962,2279,20069,11982,253,11797,2293,52966,1363,14277,6282,117,311,3679,7561,303,4362
3306,426.86676,47.82,6367,3349,29956,6847,2369,24866,15462,356,17840,3845,70885,2359,20122,8430,469,733,7459,11644,235,7376
3307,426.98819,802.92,10607,8756,9961,11836,8417,9542,9681,9870,11988,12128,172,12367,7029,10185,12230,9313,10594,8533,14343,10598
3308,427.10336,910.74,1438376,1644826,2083646,500834,2247723,2196015,1549195,1690955,1432804,1322678,1541,1142103,1822725,1659390,2023345,1933365,1739838,1249428,1679848,2322647
3309,427.10712,391.62,16659,18855,25215,16576,18296,21460,42780,23723,21495,25043,802,24354,22567,14416,20270,14693,16586,28512,16529,21671
3310,427.13547,763.86,46564,43372,26113,24706,62943,37606,38323,55215,28010,61427,883,51686,33259,47830,62486,58447,44697,28087,73075,53381
3311,427.24966,51.9,141356,134727,265631,108849,126415,236045,227637,65551,224439,151266,408828,129737,230324,196674,63244,68526,129257,207258,58986,139149
3312,427.31757,76.56,134714,166623,89731,41785,264234,162283,134754,78197,78903,361398,280791,81004,90311,155751,61011,65995,124980,84401,75717,112288
3313,427.31946,55.56,423994,540838,412217,160754,665280,470821,419350,250942,286961,772577,916755,299227,442484,633381,252292,288147,422089,329920,327438,437785
3314,427.3205,63.72,1190015,1066450,288272,163699,1438039,1244470,879380,451449,266099,1925910,1816610,780983,1765791,1683649,448786,498275,1283344,497888,448226,1527097
3315,427.59488,49.86,6520,5455,21224,6850,8949,18364,34537,1875,15535,11200,62195,4917,18725,13997,691,745,5926,18666,0,10725
3316,427.86804,571.38,20085,18525,13099,37632,34850,9899,17645,64408,15162,18330,114,39009,4627,16032,74605,88673,19911,10063,72645,17130
3317,427.94406,640.5,19321,16954,16843,21824,18561,17308,16860,29621,18952,18458,7547,27360,18746,16396,28790,29535,22724,15689,31086,21027
3318,427.99496,55.44,7948,9029,1033,79,9596,7062,3783,2847,665,16368,24995,4944,3355,9572,3300,3639,6318,2223,4020,8145
3319,428.0321,811.44,35370,47038,38617,35115,45640,42016,50322,59800,37369,50956,1761,71246,32404,70373,66317,84562,36681,42836,74603,56548
3320,428.10541,563.4,26436,26709,42569,21184,31760,38297,31172,12843,34290,28580,8692,25120,29873,31406,15536,12179,30274,31069,14048,30826
3321,428.12289,688.38,15983,13215,17570,19384,19381,22824,22566,19045,19851,16309,2584,14173,10845,22603,14280,18318,14783,22059,16043,13139
3322,428.20279,673.32,22704,33851,23493,23583,28859,40285,30797,42030,23926,58606,7495,13810,13397,35418,16080,14368,17726,16499,14963,15833
3323,428.21158,971.52,16238,11894,16313,14580,14670,22401,20591,19012,14882,13488,302,18523,12165,17282,16069,12416,16327,15850,21593,12808
3324,428.27173,73.74,17777,20095,22635,14844,17186,24636,26328,13231,19873,25046,22790,10685,23926,10932,11222,8774,16308,20309,9087,9470
3325,428.36676,299.52,98101,306199,452249,57655,357788,493681,504371,291554,164711,381590,163681,29372,40374,33636,17915,27219,32917,46263,27463,41427
3326,428.36984,275.7,100453,252984,493172,1549,63407,521237,672864,401546,211858,459308,1397,37897,49471,34252,24749,28062,36318,46630,23328,47974
3327,428.7912,572.4,59536,57880,49084,79300,74212,40525,57913,106416,48811,54388,4000,79448,30542,51383,90034,93930,51696,41990,93915,47631
3328,428.89813,52.5,5579,4755,10554,5611,5643,7034,11909,4145,6359,7858,15001,5268,7481,7202,2375,2716,4934,7881,1666,4199
3329,429.05234,557.7,35636,70980,49942,70279,75739,43189,42683,15741,88331,70803,20558,81935,107525,91277,35688,14374,76208,59109,33038,104466
3330,429.05969,732.3,10236,13628,12517,13292,9655,11589,14028,13465,11945,15294,497,8521,14821,12829,10332,8895,15007,17057,7270,13204
3331,429.08426,51.3,44752,42954,62442,46756,45696,42382,52426,48831,51713,38288,61361,39019,50392,43770,41460,33304,43571,22330,38578,36836
3332,429.23972,572.4,49200,53160,58480,50593,57192,27480,58510,56230,53689,50915,58382,53086,27963,53917,50295,50611,51486,53814,51557,51362
3333,429.2662,443.58,14947,31730,19082,20025,25479,17189,21049,28500,17930,34691,300,3226,3213,3737,5233,2853,3258,4161,3896,3691
3334,429.30099,78.96,13562,19656,31758,9689,20457,34187,39206,17390,23677,29256,10219,13605,33902,18091,11233,9548,14447,28647,8066,14034
3335,429.33716,55.62,1808530,1630042,174124,84314,1959206,1401404,653339,639425,196568,3607310,5338271,985602,764081,2094174,793886,772692,1461715,452298,891605,1592891
3336,429.42606,58.26,9083,7583,7857,3040,13761,7964,6907,10438,6766,6421,12114,9247,16078,11346,14964,16816,11059,8437,34897,12570
3337,429.8674,570.78,9425,12463,7434,18491,19113,9164,8723,29219,11921,11783,113,18091,2428,11384,34763,37981,14815,5059,33601,12976
3338,429.92511,640.68,38528,41785,29674,44392,39336,34650,40284,50924,31309,36370,15305,51396,34827,40206,53037,51468,42340,28737,49126,37495
3339,430.15555,783.48,31896,42197,28944,24181,53456,39997,45684,52873,31667,61707,12317,36280,21183,19544,30472,24041,26431,11806,47609,24824
3340,430.15573,597.42,631206,665674,556259,625245,512955,845252,656577,537390,562027,544813,161995,785825,332870,601054,735116,613827,432595,419026,923175,512051
3341,430.15753,711.48,56254,46478,42396,16933,25146,41928,45946,22762,42083,47586,39645,64247,42965,48211,73387,25906,58207,45741,79142,27904
